AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
695,290,Siya Barman,59,M,A1
696,290,Ucchal Mann,36,M,A2
697,291,Charita Chakraborty,24,F,A1
698,292,Anjali Korpal,60,M,A1
699,292,Harita Kade,63,F,A2
700,293,Aditya Ghose,16,F,A1
701,293,Vrinda Ramaswamy,27,M,A2
702,293,Faras Yohannan,65,M,A3
703,294,Sai Andra,29,M,A1
704,294,Anmol Mand,59,F,A2
705,295,Waida Kadakia,48,M,A1
706,296,Joshua Lad,47,M,A1
707,297,Jairaj Vasa,41,F,A1
708,297,Warhi Pathak,31,F,A2
709,297,Udarsh Batta,24,F,A3
710,297,Osha Walia,31,M,A4
711,298,Nitesh Narayan,63,M,A1
712,298,Dev Chatterjee,36,T,A2
713,298,Varsha Sankaran,23,M,A3
714,299,Reva Chandran,61,M,A1
715,299,Jeet Chada,41,M,A2
716,299,Bahadurjit Purohit,65,M,A3
717,299,Dhruv Datta,18,M,A4
718,300,Lakshmi Ratti,37,F,A1
719,300,Nirja Kaul,33,M,A2
720,300,Sudiksha Rajagopalan,38,F,A3
721,301,Reyansh Chokshi,57,F,A1
722,301,Advik Bir,25,M,A2
723,301,Jonathan Upadhyay,25,F,A3
724,301,Isha Sama,49,M,A4
725,302,Yochana Parmar,31,M,A1
726,303,Dakshesh Khanna,29,M,A1
727,303,Pahal Padmanabhan,45,M,A2
728,303,Sai Jaggi,66,M,A3
729,303,Harita Gulati,64,M,A4
730,304,Nicholas Cheema,65,F,A1
731,304,Brijesh Tandon,52,M,A2
732,304,Aarush Kapoor,34,M,A3
733,305,Ethan Parmar,20,F,A1
734,305,Ishwar Dhar,16,M,A2
735,305,Ria Hayer,52,M,A3
736,306,Theodore Lala,37,M,A1
737,306,Harinakshi Korpal,37,F,A2
738,307,Tanmayi Khatri,44,M,A1
739,308,Kritika Prasad,41,M,A1
740,308,Pushti Konda,33,M,A2
741,308,Ranbir Wason,54,M,A3
742,308,Manthan Narang,48,M,A4
743,309,Finn Singhal,65,F,A1
744,309,Oliver Trivedi,62,M,A2
745,309,Yashodhara Prasad,37,M,A3
746,310,Warda Som,22,M,A1
747,310,Nandini Bansal,67,M,A2
748,311,Damini Sandal,64,F,A1
749,311,Naksh Prasad,59,M,A2
750,311,Frado Desai,42,M,A3
751,312,Nilima Pillai,59,F,A1
752,312,Edhitha Mahajan,29,F,A2
753,312,Aryan Gola,21,F,A3
754,312,Vivaan Lanka,17,M,A4
755,313,Balvan Iyer,31,F,A1
756,313,Ronith Narayan,44,M,A2
757,313,Chasmum Maharaj,52,F,A3
758,313,Lakshit Lal,42,M,A4
759,314,Shaurya Som,54,M,A1
760,315,Shaurya Sarna,66,M,A1
761,315,Ayushman Prasad,30,M,A2
762,315,Kabir Mody,65,M,A3
763,315,Xalak Pant,19,F,A4
764,316,Liam Dube,33,M,A1
765,316,Mahika Raj,54,F,A2
766,316,Mahika Bhatt,26,M,A3
767,316,Raghav Soman,30,M,A4
768,317,Ekaraj Raju,60,M,A1
769,317,Samesh Kaul,38,M,A2
770,317,Ekaraj Sha,42,F,A3
771,317,Jyoti Vasa,61,F,A4
772,318,Vanya Biswas,54,M,A1
773,319,Nathan Mukherjee,20,F,A1
774,319,Yadavi Shanker,33,M,A2
775,320,Yatin Vora,19,T,A1
776,320,Vritti Sharma,53,T,A2
777,321,Tanvi Rajagopalan,56,M,A1
778,321,Girish Ramaswamy,64,M,A2
779,321,Wriddhish Dugar,51,M,A3
780,321,Bishakha Bhavsar,34,M,A4
781,322,Shravya Gala,16,M,A1
782,322,Sarthak Toor,67,F,A2
783,322,Turvi Bala,37,F,A3
784,322,Triya Raj,48,M,A4
785,323,Ucchal Sundaram,49,M,A1
786,323,Ekansh Butala,16,M,A2
787,323,Raksha Dey,66,F,A3
788,323,Arya Edwin,40,M,A4
789,324,Om Brahmbhatt,37,M,A1
790,324,Anjali Dube,68,F,A2
791,325,Riya Batta,63,M,A1
792,325,Madhavi Morar,22,F,A2
793,325,Charles Agrawal,33,F,A3
794,326,Ayaan Atwal,48,M,A1
795,326,Rehaan Bhatnagar,50,M,A2
796,326,Gopal Ganesh,63,F,A3
797,327,Hitesh Parikh,61,F,A1
798,327,Oscar Aurora,51,M,A2
799,328,Caleb Bhavsar,22,F,A1
800,328,Nirja Mitra,59,F,A2
801,328,Harsh Yadav,30,M,A3
802,328,Zayan Chandran,31,F,A4
803,329,Yahvi Arya,48,M,A1
804,329,Ansh Dash,34,M,A2
805,330,Saksham Doshi,59,F,A1
806,331,Veer Narula,32,F,A1
807,331,Xavier Jha,32,M,A2
808,332,Ekaraj Hans,63,F,A1
809,332,Lohit Jayaraman,51,F,A2
810,332,Gavin Ghose,61,M,A3
811,333,Panini Goda,39,F,A1
812,334,Ridhi Sami,40,M,A1
813,335,Parth Kurian,59,M,A1
814,335,Ubika Mohan,56,F,A2
815,335,Bhanumati Prashad,62,F,A3
816,335,Ekbal Nath,42,M,A4
817,336,Kashvi Rajagopalan,33,F,A1
818,336,Darika Bobal,32,F,A2
819,337,Panini Koshy,62,F,A1
820,338,Yug Edwin,19,F,A1
821,339,Zayyan Mittal,64,M,A1
822,339,Darika Sabharwal,62,M,A2
823,340,Ekaraj Sahni,68,M,A1
824,341,Krish Hora,66,F,A1
825,341,Qabil Thakkar,40,F,A2
826,342,Ridhi Chopra,70,F,A1
827,342,Fariq Memon,38,M,A2
828,342,Krishna Dash,16,F,A3
829,343,Harrison Andra,38,M,A1
830,344,Keya Venkatesh,57,M,A1
831,344,Vedika Solanki,42,F,A2
832,344,Pushti Nayar,66,M,A3
833,345,Harish Aggarwal,48,M,A1
834,345,Neelima Dewan,70,M,A2
835,345,Jason Wali,64,F,A3
836,346,Anay Parsa,58,F,A1
837,346,Eshana Sawhney,23,M,A2
838,346,Vedhika Ratta,39,M,A3
839,346,Ijaya Sangha,37,F,A4
840,347,Charvi Sibal,29,M,A1
841,347,Sanaya D’Alia,58,M,A2
842,348,Radhika Balakrishnan,20,F,A1
843,348,Eta Rajagopal,42,M,A2
844,349,Lakshmi Sarkar,69,F,A1
845,349,Udant Lad,63,M,A2
846,349,Bina Chahal,30,M,A3
847,350,Deepa Bhatia,32,M,A1
848,350,Lipika Sampath,55,M,A2
849,350,Janya Date,66,M,A3
850,351,Chaman Kanda,19,F,A1
851,351,Tamanna Din,59,F,A2
852,351,Madhav Banerjee,29,M,A3
853,352,Daniel Nath,18,M,A1
854,352,Shivansh Kar,25,M,A2
855,353,Urvashi Pall,65,M,A1
856,354,Gunbir Deep,22,F,A1
857,354,Chatura Modi,67,M,A2
858,354,Nihal Devan,36,F,A3
859,354,Vasudha Manne,48,F,A4
860,355,Om Bhalla,37,M,A1
861,355,Ishani Som,42,F,A2
862,355,Charles Dalal,32,M,A3
863,356,Wridesh Ranganathan,60,M,A1
864,356,Chasmum Gera,67,M,A2
865,356,Gaurav Sheth,31,M,A3
866,356,Anvi Saxena,66,M,A4
867,357,Varsha Mahal,41,F,A1
868,357,Pratyush Rajagopalan,62,M,A2
869,357,Radha Misra,42,M,A3
870,358,Meera Yadav,45,M,A1
871,359,Kabir Jhaveri,68,M,A1
872,359,Gagan Kunda,63,M,A2
873,359,Frado Dash,28,F,A3
874,360,Dhriti Virk,43,F,A1
875,360,Yashvi Kadakia,53,F,A2
876,361,Pahal Borde,68,F,A1
877,361,Abha Raj,23,F,A2
878,361,Mugdha Shan,39,M,A3
879,362,Reyansh Pradhan,55,M,A1
880,363,Yug Brahmbhatt,65,M,A1
881,363,Jeet Wali,47,M,A2
882,363,Niharika Bhatti,48,M,A3
883,364,Henry Dasgupta,29,M,A1
884,364,Damini Suri,24,F,A2
885,364,Ikshita Manda,29,M,A3
886,365,Vansha Datta,67,M,A1
887,365,Aditya Varghese,66,F,A2
888,365,Jonathan Dhar,17,M,A3
889,366,Qadim Sarna,70,M,A1
890,367,Dalaja Chahal,58,M,A1
891,367,Niharika Munshi,33,M,A2
892,368,Advaith Samra,33,M,A1
893,368,Varsha Tank,29,F,A2
894,368,Nidra Atwal,43,M,A3
895,369,Kiaan Varkey,52,M,A1
896,369,Charan Sami,53,M,A2
897,369,Ladli Garde,70,M,A3
898,369,Isaiah Nigam,36,M,A4
899,370,Tanay Agate,24,M,A1
900,370,Teerth Mody,38,M,A2
901,370,Ubika Sura,50,F,A3
902,371,Quincy Ratti,20,M,A1
903,371,Aditya Chaudhuri,57,M,A2
904,372,Nachiket Krishna,60,M,A1
905,372,Upma Rana,51,F,A2
906,372,Chandani Patla,67,M,A3
907,373,Rushil Choudhry,28,F,A1
908,373,Bhavani Baria,45,M,A2
909,373,Megha Sama,42,F,A3
910,373,Azad Dyal,42,M,A4
911,374,Yachana Ramachandran,17,M,A1
912,375,Abhiram Saraf,38,F,A1
913,375,Bimala Manda,35,F,A2
914,376,Zaid Mand,61,M,A1
915,377,Yadavi Golla,20,M,A1
916,378,Pooja Badami,24,F,A1
917,379,Yashvi Sane,38,F,A1
918,380,Aadi Ben,38,F,A1
919,380,Simon Mangal,38,F,A2
920,380,Ati Chaudhuri,64,M,A3
921,381,Isaac Chatterjee,60,M,A1
922,382,Leena Chahal,35,F,A1
923,382,Kalpit Dara,58,M,A2
924,383,Mitesh Bassi,68,M,A1
925,384,Jacob Sarin,22,M,A1
926,384,Vasudha Saini,41,F,A2
927,384,Ojas Mahal,29,M,A3
928,384,Bimala Bath,18,M,A4
929,385,Madhavi Rattan,19,M,A1
930,385,Samuel Gour,33,F,A2
931,385,Nathaniel Kamdar,53,F,A3
932,386,Udarsh Bath,32,M,A1
933,386,Bishakha Baral,33,M,A2
934,386,Arunima Deol,32,F,A3
935,386,Charan Kothari,31,M,A4
936,387,Chaitaly Nair,19,M,A1
937,387,Advaith Parekh,55,F,A2
938,387,Ati Goda,68,M,A3
939,387,Amol Yogi,69,F,A4
940,388,Nachiket Sehgal,53,F,A1
941,388,Radha Pillay,52,M,A2
942,388,Varenya Chander,32,M,A3
943,388,Pratyush Sharaf,67,M,A4
944,389,Meera Guha,61,F,A1
945,389,Luke Bora,24,M,A2
946,390,Leena Bail,60,M,A1
947,390,Agastya Bassi,52,F,A2
948,390,Yuvraj Chacko,40,F,A3
949,391,Samaksh Dewan,54,F,A1
950,391,Sachi Gade,60,M,A2
951,391,Garima Srinivas,25,M,A3
952,392,Harshil Minhas,66,M,A1
953,393,Upkaar Rajagopalan,37,M,A1
954,393,Vyanjana Gara,23,M,A2
955,393,Udarsh Chaudry,60,M,A3
956,393,Ishanvi Bose,35,F,A4
957,394,Pratyush Sandal,45,F,A1
958,394,Charvi Mangat,43,M,A2
959,394,Hemang Madan,21,M,A3
960,394,Jyoti Lanka,55,M,A4
961,395,Isaiah Sane,46,F,A1
962,395,Maanav Chana,37,F,A2
963,396,Leela Sahota,17,M,A1
964,396,Waida Walia,33,M,A2
965,397,Kiaan Choudhary,39,F,A1
966,397,Ikshita Patel,43,M,A2
967,397,Chaitaly Sharma,49,M,A3
968,398,Atharv Samra,16,M,A1
969,398,Chatura Cherian,42,M,A2
970,398,Vansha Dugar,69,M,A3
971,398,Manan Pau,21,F,A4
972,399,Qabil Singhal,26,M,A1
973,399,Chandani Singhal,20,F,A2
974,400,Meghana Sampath,28,M,A1
975,400,Aarna Thaker,45,F,A2
976,400,Utkarsh Sampath,38,M,A3
977,401,Qarin Brahmbhatt,65,F,A1
978,402,Faras Patil,56,M,A1
979,402,Ayaan Khatri,18,F,A2
980,402,Nicholas Chhabra,38,F,A3
981,403,Chaitanya Sule,64,F,A1
982,404,Divya Raman,51,F,A1
983,404,Kai Chatterjee,34,M,A2
984,404,Nikita Thakur,22,M,A3
985,405,Bina Edwin,54,F,A1
986,405,Ubika Brar,18,M,A2
987,406,Bina Parsa,56,M,A1
988,406,Balveer Ram,44,M,A2
989,406,Sathvik Borde,48,M,A3
990,406,Widisha Chatterjee,26,M,A4
991,407,Neel Bir,70,F,A1
992,407,Januja Pandit,34,F,A2
993,407,Ekavir Gola,65,M,A3
994,407,Aarna Solanki,34,F,A4
995,408,Yauvani Murthy,45,F,A1
996,408,Fiyaz Sachdev,30,M,A2
997,409,Udant Rama,64,M,A1
998,409,Girik Palla,45,F,A2
999,409,Upadhriti Warrior,17,M,A3
1000,410,Ryan Ratti,61,F,A1
1001,410,Dhruv Nadig,42,F,A2
1002,410,Vedika Kala,68,F,A3
1003,411,Azad Rai,60,F,A1
1004,411,Janaki Sani,22,M,A2
1005,412,Zayyan Goda,59,M,A1
1006,412,Lucky Biswas,65,M,A2
1007,413,Aashi Gour,49,M,A1
1008,413,George Sangha,29,F,A2
1009,413,Chameli Gala,48,F,A3
1010,414,Rajeshri Pant,17,M,A1
1011,415,Akshay Dora,23,F,A1
1012,416,Aarush Seshadri,19,F,A1
1013,417,Ojas Purohit,61,F,A1
1014,417,Ijaya Kadakia,21,M,A2
1015,417,Akshay Prabhakar,26,M,A3
1016,418,Indira Pandey,45,M,A1
1017,419,Bhanumati Chaudhary,52,M,A1
1018,420,Udant Sha,29,F,A1
1019,420,Ishwar Hayre,37,F,A2
1020,421,Amrita Lalla,23,M,A1
1021,422,Onkar Sani,34,T,A1
1022,422,Mahika Hans,37,M,A2
1023,422,Charan Sanghvi,34,M,A3
1024,423,Jonathan Thaman,70,M,A1
1025,423,Manya Lad,52,M,A2
1026,424,Advay Dua,67,F,A1
1027,424,Farhan Raja,20,M,A2
1028,425,Anvi Butala,63,F,A1
1029,425,Arin Chauhan,51,M,A2
1030,425,Tripti Das,39,M,A3
1031,426,Anthony Sachdev,29,F,A1
1032,426,Vidhi Bose,47,F,A2
1033,426,Oni Prashad,54,M,A3
1034,426,Shravya Dyal,53,M,A4
1035,427,Jairaj Hans,41,M,A1
1036,427,Arin Vasa,47,M,A2
1037,427,Tarak Patla,21,F,A3
1038,427,Teerth Balan,21,M,A4
1039,428,Ijaya Menon,62,F,A1
1040,428,Warhi Sarin,25,M,A2
1041,428,Reyansh Krishna,26,M,A3
1042,429,Eiravati Chokshi,64,M,A1
1043,429,Pushti Iyengar,52,F,A2
1044,429,Kashvi Bhatt,24,M,A3
1045,430,Mitali Balan,58,M,A1
1046,430,Pranit Naidu,48,M,A2
1047,431,Advay Narasimhan,38,M,A1
1048,431,Udyati Nagy,55,F,A2
1049,431,Dominic Rajan,29,M,A3
1050,432,Chandran Tak,16,M,A1
1051,432,Chakradhar Maharaj,34,F,A2
1052,432,Jagdish Dash,36,F,A3
1053,432,Onveer Narain,23,F,A4
1054,433,Balhaar Walla,53,F,A1
1055,434,Charvi Maharaj,54,F,A1
1056,434,Hiral Ratta,64,M,A2
1057,434,Dhriti Tak,59,M,A3
1058,434,Maya Misra,44,F,A4
1059,435,Upkaar Garde,47,M,A1
1060,435,Rayaan Pillay,57,M,A2
1061,436,Ladli Madan,36,M,A1
1062,436,Lakshit Sharma,42,M,A2
1063,436,Jonathan Nagar,20,M,A3
1064,437,Chaman Butala,47,F,A1
1065,437,Xavier Jha,32,F,A2
1066,438,Vinaya Cheema,16,M,A1
1067,438,Sathvik Wable,25,M,A2
1068,438,Devika Setty,16,M,A3
1069,438,Yamini Cherian,38,M,A4
1070,439,Damyanti Chaudry,59,F,A1
1071,440,Vamakshi Wali,58,F,A1
1072,440,Indira Lanka,33,F,A2
1073,441,Kala Chaudhari,16,F,A1
1074,441,Lavanya Sami,20,M,A2
1075,442,Chandresh Kothari,37,F,A1
1076,442,Theodore Contractor,17,F,A2
1077,442,Balendra Lata,18,F,A3
1078,442,Dominic Wali,53,F,A4
1079,443,Idika Mani,34,F,A1
1080,443,Aarush Chandra,48,M,A2
1081,444,Agastya Som,64,M,A1
1082,445,Urmi Choudhary,34,M,A1
1083,445,Anay Mannan,41,F,A2
1084,445,Yahvi Ganesh,30,F,A3
1085,445,Girindra Chaudhry,56,F,A4
1086,446,Gauri Vasa,40,F,A1
1087,446,Isaiah Madan,18,T,A2
1088,446,Manbir Roy,40,F,A3
1089,446,Lucky Parikh,69,F,A4
1090,447,Rishi Purohit,37,M,A1
1091,448,Dayamai Halder,58,F,A1
1092,448,Zinal Oza,40,M,A2
1093,448,Rachita Sha,64,F,A3
1094,448,Bhavya Choudhary,20,M,A4
1095,449,Alexander Setty,64,F,A1
1096,449,Teerth Mandal,50,M,A2
1097,449,Chatresh Suresh,54,M,A3
1098,449,Abdul Sani,48,F,A4
1099,450,Rachana Buch,45,M,A1
1100,450,Theodore Balay,23,F,A2
1101,451,Liam Iyengar,50,F,A1
1102,451,Krishna Saha,31,M,A2
1103,451,Charvi Mody,65,M,A3
1104,452,Dhriti Thakur,19,F,A1
1105,452,Upadhriti Pandya,49,F,A2
1106,452,Unnati Salvi,50,M,A3
1107,452,Triya Bala,17,M,A4
1108,453,Abeer Shere,49,M,A1
1109,453,Chatura Chad,69,M,A2
1110,454,Yasti Bera,28,M,A1
1111,454,Zaitra Dhawan,56,F,A2
1112,454,Laban Kapoor,68,F,A3
1113,455,Yug Jayaraman,47,F,A1
1114,456,Qarin Keer,33,F,A1
1115,456,Reva Dasgupta,54,M,A2
1116,457,Varsha Mann,67,M,A1
1117,457,Harish Tailor,19,F,A2
1118,457,Anvi Raman,33,F,A3
1119,458,Bahadurjit Saxena,64,M,A1
1120,458,Isha Dewan,34,F,A2
1121,458,Tara Malhotra,54,M,A3
1122,458,Nathan Parmar,40,F,A4
1123,459,Max Pandey,23,M,A1
1124,459,Tripti Dey,24,M,A2
1125,459,Chavvi Ramesh,65,F,A3
1126,460,Ayushman Dutt,18,M,A1
1127,460,Gopal Cherian,50,F,A2
1128,460,Vamakshi Naik,28,M,A3
1129,460,Warjas Cheema,67,M,A4
1130,461,Kavya Balan,49,F,A1
1131,462,Rohan Krishnan,44,T,A1
1132,462,Raksha Mangal,61,M,A2
1133,462,Saksham Edwin,23,F,A3
1134,463,Logan Ahluwalia,29,M,A1
1135,463,Nikita Bora,36,M,A2
1136,463,Qasim Wable,41,F,A3
1137,463,Ranveer Johal,17,M,A4
1138,464,Farhan Datta,39,M,A1
1139,464,Harrison Dalal,70,F,A2
1140,465,Zayan Ramakrishnan,70,M,A1
1141,465,Ekansh Dugar,38,M,A2
1142,465,Falan Warrior,65,T,A3
1143,465,Zarna Tella,44,M,A4
1144,466,Advika Iyer,52,M,A1
1145,466,Daniel Dewan,48,M,A2
1146,467,Faris Srinivas,60,F,A1
1147,468,Inaya Sankar,58,M,A1
1148,468,Chavvi Kari,47,M,A2
1149,468,Christopher Bal,26,F,A3
1150,469,Lakshit D’Alia,53,M,A1
1151,469,Jacob Pillai,20,F,A2
1152,469,Rishi Oza,27,M,A3
1153,470,Faraj Bhandari,18,F,A1
1154,470,Reva Gole,51,M,A2
1155,470,Caleb Murthy,58,M,A3
1156,471,Thomas Sawhney,65,M,A1
1157,472,Samar Devan,16,M,A1
1158,472,Dalaja Kade,21,F,A2
1159,473,Ishaan Bail,66,F,A1
1160,473,Bahadurjit Madan,65,M,A2
1161,474,Udarsh Jha,48,M,A1
1162,474,Qarin Sankar,52,M,A2
1163,474,Dalaja Balay,48,M,A3
1164,474,Atharv Nayar,27,M,A4
1165,475,Ubika Samra,24,F,A1
1166,476,Megha Barad,46,F,A1
1167,476,Janaki Luthra,66,F,A2
1168,476,Advik Dash,38,F,A3
1169,476,Ekani Lalla,28,F,A4
1170,477,Tejas Rege,39,F,A1
1171,477,Fariq Malhotra,66,M,A2
1172,478,Owen Din,23,F,A1
1173,479,Amol Pandit,36,M,A1
1174,479,Wahab Palla,47,M,A2
1175,480,Warjas Jani,53,M,A1
1176,481,Gautami Reddy,46,F,A1
1177,482,Yasti Trivedi,27,M,A1
1178,482,Tanveer Radhakrishnan,30,F,A2
1179,482,Mason Raj,35,F,A3
1180,482,Faras Kapur,69,M,A4
1181,483,Edhitha Luthra,40,M,A1
1182,484,Wridesh Saxena,46,M,A1
1183,485,Omya Karpe,27,F,A1
1184,485,Yash Reddy,57,M,A2
1185,485,Abha Mangat,62,M,A3
1186,486,Sudiksha Aurora,26,M,A1
1187,486,Jai Sahota,58,M,A2
1188,486,Upma Chaudhuri,63,M,A3
1189,486,Bahadurjit Sankar,42,M,A4
1190,487,Neelima Khurana,28,F,A1
1191,487,Jagat Nayar,66,F,A2
1192,487,Hritik Bath,40,F,A3
1193,487,Isha Sen,31,F,A4
1194,488,Abhimanyu Pingle,44,M,A1
1195,488,Ladli Nagi,42,M,A2
1196,488,Patrick Trivedi,52,M,A3
1197,488,Gunbir Kata,63,F,A4
1198,489,Bhavika Naidu,44,M,A1
1199,489,Eiravati Gokhale,68,M,A2
1200,489,Benjamin Kade,70,F,A3
1201,489,Zilmil Mall,21,F,A4
1202,490,Anusha Sur,37,M,A1
1203,490,Udarsh Gara,39,F,A2
1204,490,Aashi Cherian,28,F,A3
1205,490,Arya Dhaliwal,39,M,A4
1206,491,Pooja Saxena,33,T,A1
1207,491,Sudiksha Merchant,58,M,A2
1208,491,Jagdish Saxena,61,M,A3
1209,492,Falan Narain,51,M,A1
1210,492,Yashica Nayak,53,F,A2
1211,492,Sudiksha Varghese,70,M,A3
1212,493,Yatan Devan,51,M,A1
1213,493,Thomas Hayre,44,F,A2
1214,493,Upma Doshi,68,F,A3
1215,493,Rachit Taneja,46,F,A4
1216,494,Sathvik Gokhale,43,M,A1
1217,494,Omya Lall,42,M,A2
1218,494,Wahab Palla,41,M,A3
1219,494,Pranit Mital,39,T,A4
1220,495,Chakrika Char,66,M,A1
1221,495,Isaiah Mani,25,M,A2
1222,495,Sanya Nanda,17,M,A3
1223,496,Veda Suresh,18,F,A1
1224,496,Wahab Balakrishnan,51,M,A2
1225,496,Amrita Tripathi,24,F,A3
1226,497,Amrita Sunder,65,M,A1
1227,498,Anmol Bail,40,M,A1
1228,498,Gautam Nath,59,M,A2
1229,498,Dev Bawa,22,M,A3
1230,499,Veer Mannan,40,F,A1
1231,499,Kashvi Narula,68,M,A2
1232,500,Charvi Bajwa,16,F,A1
1233,500,Yug Bandi,47,M,A2
1234,500,Jatin Purohit,59,M,A3
1235,500,Karan Madan,43,M,A4
1236,501,Yauvani Bajaj,47,M,A1
1237,501,Anusha Shanker,22,F,A2
1238,502,Arya Subramanian,59,M,A1
1239,503,Vincent Sekhon,28,M,A1
1240,503,Vansha Chopra,38,M,A2
1241,503,Gaurangi Dhawan,58,F,A3
1242,504,Viraj Bhargava,43,F,A1
1243,504,Zayyan Sabharwal,22,F,A2
1244,505,Ekanta Shenoy,19,M,A1
1245,505,Yoshita Bumb,45,M,A2
1246,506,Balvan Samra,27,M,A1
1247,506,Onkar Vohra,45,F,A2
1248,507,Radhika Menon,46,F,A1
1249,507,Ekantika Prabhu,39,F,A2
1250,508,Urvi Anne,36,M,A1
1251,508,Omaja Gola,70,F,A2
1252,509,Ganga Chandra,17,M,A1
1253,509,Upadhriti Dugar,54,F,A2
1254,509,Inaya Kara,16,M,A3
1255,510,Samaksh Brahmbhatt,60,F,A1
1256,510,Harshil Kalita,65,M,A2
1257,510,Pranav Lall,41,F,A3
1258,510,Jonathan Vig,36,M,A4
1259,511,Manan Dhar,28,M,A1
1260,512,Urmi Narain,34,F,A1
1261,512,Xiti Dalal,65,M,A2
1262,512,Maya Purohit,19,F,A3
1263,513,Tanish Ganesan,30,M,A1
1264,514,Radhika Pall,56,M,A1
1265,515,Praneel Anne,19,M,A1
1266,515,Riya Patel,16,F,A2
1267,515,Abdul Mukherjee,29,M,A3
1268,516,Bahadurjit Maharaj,34,M,A1
1269,516,Mitali Bassi,56,M,A2
1270,517,Balvan Pingle,66,M,A1
1271,517,Michael Goel,57,F,A2
1272,517,Fitan Saini,28,M,A3
1273,518,Zaitra Atwal,41,M,A1
1274,518,Omaja Bhat,66,M,A2
1275,519,Sachi Basu,19,F,A1
1276,519,Rushil Tiwari,64,F,A2
1277,519,Oscar Aggarwal,52,M,A3
1278,519,Anusha Panchal,53,F,A4
1279,520,Omkaar Anne,35,F,A1
1280,520,Kavya Sharma,36,M,A2
1281,521,Odika Kara,39,M,A1
1282,522,Aishani Chanda,30,M,A1
1283,523,Lekha Dugal,40,F,A1
1284,523,Radha Palan,44,F,A2
1285,524,Advika Balay,18,F,A1
1286,524,Zansi Grewal,32,M,A2
1287,525,Abhiram Dutt,17,M,A1
1288,526,Tanmayi Saran,19,M,A1
1289,526,Urvashi Kohli,23,M,A2
1290,526,Kashvi Nazareth,37,M,A3
1291,527,Nandini Balakrishnan,21,F,A1
1292,527,Yauvani Ganesan,50,M,A2
1293,527,Rushil Dewan,48,F,A3
1294,528,Sai Gera,42,F,A1
1295,528,Damyanti Buch,70,M,A2
1296,528,Warinder Jani,29,M,A3
1297,528,Gautam Konda,18,M,A4
1298,529,Urishilla Ramesh,62,F,A1
1299,529,Urmi Puri,66,F,A2
1300,529,Xavier Char,53,F,A3
1301,529,Kabir Nadkarni,68,F,A4
1302,530,Tristan Gokhale,40,F,A1
1303,530,Jyoti Pathak,64,F,A2
1304,530,Yachana Agarwal,29,M,A3
1305,530,Faras Karpe,37,F,A4
1306,531,Girik Nori,66,F,A1
1307,532,Oviya Gola,70,F,A1
1308,533,Yashica Rajagopalan,23,F,A1
1309,534,Pavani Kuruvilla,62,M,A1
1310,534,Shravya Thakkar,59,F,A2
1311,535,Rudra Varma,67,M,A1
1312,536,Vrishti Sharma,45,M,A1
1313,536,Chandresh Pingle,27,M,A2
1314,537,Anay Sekhon,61,F,A1
1315,538,Wakeeta Sankar,69,M,A1
1316,539,Manan Chaudhuri,40,M,A1
1317,539,Yauvani Brar,46,M,A2
1318,539,Chasmum Sami,69,M,A3
1319,540,Rehaan Lal,18,M,A1
1320,540,Yoshita Zacharia,41,M,A2
1321,540,Chandran Prasad,51,M,A3
1322,540,Tanveer Sarkar,36,F,A4
1323,541,Kai Maharaj,18,M,A1
1324,542,Ekta Kant,44,F,A1
1325,543,Advik Oza,66,F,A1
1326,543,Ekaja Pal,49,F,A2
1327,543,Max Shere,22,M,A3
1328,544,Hemani Chacko,19,M,A1
1329,544,Kala Modi,39,F,A2
1330,544,Divya Seth,55,M,A3
1331,544,Ayushman Dugal,55,M,A4
1332,545,Kritika Dasgupta,55,M,A1
1333,546,Arya Nagarajan,55,F,A1
1334,546,Hitesh Nadkarni,56,F,A2
1335,546,Umang Raval,36,F,A3
1336,546,Ucchal Mangat,68,M,A4
1337,547,Ucchal Gera,36,M,A1
1338,547,Leela Sahota,16,M,A2
1339,547,Nirja Gulati,24,F,A3
1340,548,Lopa Vaidya,46,M,A1
1341,548,Neel Shankar,55,M,A2
1342,549,Samuel Shenoy,59,F,A1
1343,549,Yash Sawhney,21,F,A2
1344,549,Peter Shenoy,63,F,A3
1345,550,Bachittar Ray,22,F,A1
1346,550,Lekha Bobal,40,M,A2
1347,551,Balveer Patla,29,F,A1
1348,551,Yasti Sarraf,47,M,A2
1349,551,Jeet Chawla,19,F,A3
1350,552,Forum Borah,43,M,A1
1351,553,Anvi Banik,63,F,A1
1352,553,Manbir Vig,40,M,A2
1353,553,Atharv Kant,22,M,A3
1354,553,Janani Manne,58,T,A4
1355,554,Kabir Din,40,F,A1
1356,554,Leena Kurian,33,M,A2
1357,554,Ayaan Kakar,54,M,A3
1358,555,Kavya Radhakrishnan,25,M,A1
1359,555,Omkaar Vohra,51,F,A2
1360,555,Parth Sule,41,M,A3
1361,556,Udarsh Doctor,57,M,A1
1362,556,Jagdish Hegde,42,M,A2
1363,556,Wishi Sharaf,42,F,A3
1364,556,Vedant Jain,21,M,A4
1365,557,Daksh Sekhon,18,M,A1
1366,557,Yash Kunda,46,F,A2
1367,558,Devansh Deo,64,F,A1
1368,558,Darsh Johal,23,F,A2
1369,558,Yagnesh Sood,21,M,A3
1370,558,Guneet Yadav,32,M,A4
