ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
601,601,Maanav Arora,37,4,4,3,M
602,602,Janya Keer,68,6,4,1,F
603,603,Raksha Tank,73,9,5,2,F
604,604,Irya Bhattacharyya,74,1,5,3,M
605,605,Yashoda Ray,24,1,3,1,M
606,606,Praneel Golla,35,9,5,4,F
607,607,Zayyan Tata,32,6,4,5,F
608,608,Anmol Bhat,43,4,7,2,F
609,609,Hemani Chatterjee,70,1,3,2,F
610,610,Jai Muni,71,10,3,2,M
611,611,Lohit Khatri,66,9,3,4,M
612,612,Hardik Venkatesh,68,9,3,4,F
613,613,Vritti Bajwa,35,3,5,1,F
614,614,Ayaan Batta,56,4,5,5,F
615,615,Yashoda Prabhakar,71,8,7,3,M
616,616,Lakshmi Jha,20,3,3,3,F
617,617,Chaitanya Dugal,29,8,3,4,M
618,618,Advaith Rana,35,8,1,1,M
619,619,Oliver Kunda,67,8,5,1,F
620,620,Gabriel Tank,24,8,7,2,F
621,621,Kamala Sarma,48,3,1,1,M
622,622,Akshay Dua,30,8,3,2,M
623,623,Ridhi Boase,64,4,2,2,M
624,624,Omkaar Nagy,58,9,2,3,F
625,625,Shivani Khanna,53,5,3,3,M
626,626,Bhavini Ghosh,33,6,6,2,F
627,627,Nirja Karan,42,1,6,2,F
628,628,Geetika Nanda,42,9,3,2,F
629,629,Tanay Ramaswamy,44,3,4,1,F
630,630,Samuel Raju,73,10,4,4,F
631,631,Kalpit Sur,59,5,5,3,M
632,632,Dhriti Parikh,22,7,4,5,M
633,633,Nimrat Dutt,19,1,5,1,M
634,634,Urvashi Raghavan,25,10,6,1,M
635,635,Charita Ramesh,20,3,2,2,M
636,636,William Mohan,47,1,3,1,F
637,637,Balendra Madan,71,5,5,5,F
638,638,Eiravati Upadhyay,37,1,2,5,F
639,639,Ekavir Dugal,67,7,2,4,M
640,640,Fariq Ram,41,2,3,2,F
641,641,Adya Dhawan,30,5,1,5,M
642,642,Hemani Khosla,47,6,1,3,M
643,643,Qushi Buch,71,3,5,4,M
644,644,Eiravati Seshadri,39,1,6,5,F
645,645,Lekha Saini,69,10,6,5,M
646,646,Geetika Hora,51,10,2,5,F
647,647,Vansha Mann,48,1,5,4,F
648,648,Jairaj Dayal,68,2,6,1,F
649,649,Garima Hayer,48,2,3,2,F
650,650,Shivani Ramachandran,37,10,6,1,M
651,651,Anjali Nagarajan,39,7,1,5,M
652,652,Advay Misra,46,3,3,1,M
653,653,Manbir Sekhon,51,9,4,3,F
654,654,Charles Narain,49,8,4,5,M
655,655,Kevin Taneja,55,7,7,1,F
656,656,Wahab Chanda,39,1,6,5,M
657,657,Gaurav Johal,65,5,5,5,M
658,658,Laksh Tella,70,9,4,1,F
659,659,Vyanjana Amble,54,8,3,4,F
660,660,Abha Ramaswamy,40,6,5,2,F
661,661,Tanish Mitter,59,5,2,5,M
662,662,Tanvi Raman,63,5,2,3,F
663,663,Advay Mahal,73,2,3,2,M
664,664,Jhalak Kale,37,8,7,3,M
665,665,Azaan Soni,71,7,6,2,M
666,666,Ayushman Barad,70,10,2,3,M
667,667,Vincent Batta,55,9,7,5,M
668,668,Owen Ratti,22,6,7,5,M
669,669,Yashawini Dhillon,48,9,1,3,F
670,670,Gaurika Suresh,48,7,2,1,M
671,671,Sudiksha Dugal,51,3,7,2,F
672,672,Ekalinga Kulkarni,72,10,7,4,M
673,673,Azad Tata,68,7,7,4,F
674,674,Zayyan Chanda,64,7,5,1,F
675,675,Nirja Chandran,22,8,6,4,M
676,676,Zansi Swaminathan,40,4,2,3,F
677,677,Caleb Mittal,27,2,5,3,F
678,678,Kevin Bajwa,51,6,2,1,M
679,679,Vaishnavi Rattan,60,10,5,4,M
680,680,Qasim Sachdev,32,1,1,4,M
681,681,Isaiah Vohra,43,3,3,4,M
682,682,Ekavir Dhingra,48,4,2,5,M
683,683,Niharika Bhasin,37,5,2,1,M
684,684,Nakul Khurana,57,5,4,3,M
685,685,Kala Mall,55,8,1,4,M
686,686,Geetika Chand,58,2,1,4,M
687,687,Rehaan Nayak,41,3,4,2,F
688,688,Ranveer Pathak,27,8,2,3,M
689,689,Manya Sule,64,5,5,4,M
690,690,Rushil Lata,52,10,4,4,M
691,691,Pratyush Das,36,3,5,4,M
692,692,Samarth Baral,44,1,3,1,F
693,693,Gavin Madan,33,8,7,2,F
694,694,Radhika Raju,39,8,4,1,M
695,695,Samesh Swamy,44,6,2,1,M
696,696,Riya Jha,73,10,3,3,M
697,697,Bina Kashyap,26,7,4,2,F
698,698,Rajata Sehgal,70,8,3,2,F
699,699,Zansi Wali,43,1,6,2,M
700,700,Lucky Sarin,32,5,4,2,M
701,701,Anay Hayre,38,5,1,4,F
702,702,Xiti Thaman,25,4,4,4,F
703,703,Ekalinga Purohit,72,1,3,1,M
704,704,Unnati Venkatesh,71,2,4,1,M
705,705,Keya Mistry,25,4,2,5,M
706,706,Utkarsh Sarna,41,4,6,3,M
707,707,Chatresh Palla,40,5,3,1,M
708,708,Indira Narula,43,6,7,1,F
709,709,Eta Mane,34,10,4,3,M
710,710,Ria Loke,31,5,6,2,F
711,711,Dominic Gade,33,6,4,3,M
712,712,Tripti Oommen,26,9,4,5,M
713,713,Nidhi Behl,18,4,6,2,M
714,714,Chandani Bumb,49,5,4,2,M
715,715,Gauri Prabhakar,40,7,3,5,M
716,716,Fitan Butala,57,6,1,5,M
717,717,Bishakha Peri,74,5,5,4,M
718,718,Amara Manne,49,5,7,5,M
719,719,Urvashi Sethi,70,2,5,2,M
720,720,Daniel Dalal,42,10,3,3,M
721,721,Jason Mittal,31,8,3,5,F
722,722,Rachit Tank,71,9,6,1,M
723,723,Nitesh Krishna,72,2,2,4,M
724,724,Geetika Agate,60,4,4,2,F
725,725,Suhani Mannan,38,2,7,3,M
726,726,Shivani Lanka,65,8,6,1,T
727,727,Shivani Khare,47,4,2,3,M
728,728,Lopa Narasimhan,69,10,5,3,M
729,729,Kai Kuruvilla,66,3,3,3,M
730,730,Nihal Pathak,23,2,7,5,M
731,731,Yasti Das,53,5,7,4,F
732,732,Nicholas Dhingra,19,6,1,4,F
733,733,Warda Shankar,49,5,6,4,M
734,734,Ojasvi Amble,40,1,6,3,M
735,735,Hredhaan Bhakta,43,9,3,5,F
736,736,Harish Patil,74,1,6,2,F
737,737,Devika Salvi,47,2,7,2,F
738,738,Nathan Kota,42,2,5,1,M
739,739,Raghav Tailor,20,2,3,5,M
740,740,Nisha Mani,36,3,3,2,M
741,741,Banjeet Kashyap,32,1,6,5,F
742,742,Hredhaan Om,50,10,2,2,M
743,743,Vrinda Mahal,26,9,5,4,F
744,744,Indrajit Mani,40,9,4,4,M
745,745,Madhavi Madan,73,7,7,4,M
746,746,Yashodhara Dhillon,49,5,6,2,F
747,747,Manthan Bahri,31,10,6,1,F
748,748,Neelima Parikh,51,8,7,1,M
749,749,Waida Kari,72,2,4,1,F
750,750,Timothy Kala,37,1,2,4,F
751,751,Jai Mand,37,4,1,1,M
752,752,Tarak Sabharwal,19,9,3,2,M
753,753,Ansh Maharaj,24,7,6,2,M
754,754,Azad Dalal,73,7,3,1,M
755,755,Parth Salvi,36,2,2,3,M
756,756,Sneha Dugar,38,7,5,5,F
757,757,Chatura Karpe,46,8,4,3,M
758,758,Harinakshi Vohra,71,9,3,4,M
759,759,Anya Nazareth,69,6,1,2,T
760,760,Ira Munshi,44,8,4,2,M
761,761,Matthew Gill,69,8,6,2,M
762,762,Yashica Saran,67,6,1,4,F
763,763,Jason Keer,60,8,6,1,M
764,764,Keya Barman,31,10,2,2,M
765,765,Jeet Wadhwa,65,8,2,1,M
766,766,Mohammed Bhatti,66,10,7,2,M
767,767,Dayita Krishnamurthy,26,2,5,5,M
768,768,Veer Pillay,31,1,3,2,F
769,769,Upkaar Chopra,50,6,5,1,M
770,770,Rishi Vora,18,3,4,1,M
771,771,Krish Ravel,54,4,7,5,F
772,772,Xiti Ray,56,6,6,1,M
773,773,Bhanumati Dar,53,4,6,1,M
774,774,Ikbal Zacharia,35,7,7,1,M
775,775,Liam Reddy,35,4,4,2,F
776,776,Faraj Chanda,33,8,5,1,M
777,777,Megha Sangha,52,2,5,1,F
778,778,Christopher Venkatesh,60,6,2,4,M
779,779,Parth Kamdar,25,2,4,1,M
780,780,Shivansh Vohra,19,8,2,5,M
781,781,Simon Kaur,24,6,4,5,M
782,782,Osha Prashad,42,9,1,4,M
783,783,Ganga Chauhan,34,6,6,1,F
784,784,Arin Solanki,67,5,7,3,M
785,785,Nikita Dalal,72,8,5,5,M
786,786,Pooja Chaudhari,70,6,3,3,F
787,787,Yashodhara Magar,65,5,4,1,F
788,788,Lopa Bhatnagar,26,3,4,2,F
789,789,Dominic Prashad,31,4,6,4,F
790,790,Maanas Bedi,54,10,5,5,M
791,791,Logan Rau,70,9,7,3,M
792,792,Ekalinga Hayer,67,6,2,1,M
793,793,Unni Buch,63,3,5,4,F
794,794,Unni Tandon,42,2,3,2,F
795,795,Girindra Sankar,32,1,1,2,F
796,796,Rachit Borde,44,4,3,1,F
797,797,Vincent Zacharia,74,8,3,1,M
798,798,Arin Tailor,57,7,4,3,M
799,799,Maanas Chad,50,8,5,3,F
800,800,Mason Bora,62,2,6,2,M
801,801,Bhavya Babu,29,3,5,4,F
802,802,Yashica Shankar,58,6,1,4,F
803,803,Atharv Seth,18,6,4,3,M
804,804,Kai Nagarajan,24,5,4,1,M
805,805,Jeet Ganesh,23,1,6,3,M
806,806,Rohan Dey,51,10,2,2,M
807,807,Mahika Kapadia,50,2,5,4,M
808,808,Harsh Kapoor,33,8,2,1,F
809,809,Ekani Sura,62,6,6,5,F
810,810,Vasana Sule,52,6,2,2,F
811,811,Meera Mohanty,65,10,5,1,M
812,812,Samaksh Chhabra,52,9,6,1,F
813,813,Irya Goel,37,3,1,1,M
814,814,Ganga Sangha,21,8,5,1,M
815,815,Yashvi Nazareth,41,1,1,1,F
816,816,Jagat Butala,27,5,5,5,M
817,817,Eshana Nadig,42,9,6,2,F
818,818,Bhavani Venkatesh,46,5,6,2,F
819,819,Jyoti Mani,68,2,4,1,F
820,820,Krishna Anand,23,4,6,1,M
821,821,Samar Sheth,57,9,2,3,M
822,822,Ladli Dubey,42,4,1,2,F
823,823,Jai Singh,49,8,3,1,M
824,824,Harrison Sane,56,10,4,5,M
825,825,Vrinda Sheth,37,8,3,5,F
826,826,Rachit Ghosh,33,9,7,4,F
827,827,Chatura Guha,51,10,5,1,M
828,828,Warjas Warrior,21,3,6,3,F
829,829,Shivansh Chander,27,6,7,5,F
830,830,Yasti Hans,75,4,1,3,F
831,831,Sarthak Dugar,33,4,7,4,F
832,832,Gaurav D’Alia,18,10,3,4,M
833,833,Laban Oza,52,7,2,3,F
834,834,Hemang Doctor,72,8,5,2,M
835,835,Eta Desai,68,1,1,1,F
836,836,Aarav Kala,22,9,6,3,M
837,837,Falan Dugal,64,10,7,5,F
838,838,Anthony Sachar,60,3,4,4,M
839,839,Anay Patil,71,10,7,1,M
840,840,Orinder Koshy,21,2,6,2,M
841,841,Aarnav Choudhry,73,2,4,2,M
842,842,Pallavi Varty,59,7,5,4,F
843,843,Yatin Bhagat,45,5,7,2,F
844,844,Ryan Rattan,18,1,4,2,F
845,845,Zehaan Taneja,62,1,7,3,F
846,846,Ira Bhatt,47,5,6,1,M
847,847,Harish Mukhopadhyay,29,6,7,1,M
848,848,Baljiwan Bahri,56,9,5,2,M
849,849,Dominic Nadig,39,10,6,3,F
850,850,Rushil Sheth,24,8,1,3,T
851,851,Amaira Kothari,60,8,1,1,M
852,852,Ishaan Sehgal,25,2,3,3,M
853,853,Hitesh Chakraborty,54,6,1,5,M
854,854,Mohini Lad,63,1,4,3,M
855,855,David Bal,50,2,7,2,F
856,856,Noah Sampath,68,1,1,3,F
857,857,Chaitanya Talwar,70,4,7,5,F
858,858,Chakradev Sama,66,7,4,2,M
859,859,Niharika Maharaj,48,5,1,4,M
860,860,Charita Borah,66,9,6,5,M
861,861,Hritik Kaul,35,6,6,3,F
862,862,Warhi Dhillon,22,6,2,5,M
863,863,Omaja Ratti,53,10,3,2,M
864,864,Upkaar Narain,28,5,3,2,M
865,865,Indrajit Dash,26,7,6,1,M
866,866,Ekavir Som,53,1,2,5,M
867,867,Dipta Kothari,40,2,6,1,M
868,868,Praneel Batta,53,2,2,1,M
869,869,Rajata Lala,60,1,5,4,M
870,870,Pavani De,50,3,2,1,M
871,871,Chatresh Andra,64,4,1,3,M
872,872,Nandini Desai,21,5,5,3,M
873,873,Abeer Yadav,58,2,4,5,M
874,874,Anjali Sehgal,43,2,6,1,M
875,875,Libni Walia,55,5,2,2,F
876,876,Zehaan Pathak,43,7,4,5,F
877,877,Madhav Hegde,46,9,2,4,F
878,878,Omkaar Bora,58,5,4,3,F
879,879,Robert Bali,50,5,4,4,M
880,880,Yashasvi Mangat,59,1,5,2,F
881,881,Prisha Bera,32,9,2,4,F
882,882,Darsh Mohan,41,2,1,4,M
883,883,Viraj Bansal,75,9,4,1,F
884,884,Matthew Chowdhury,51,4,7,5,F
885,885,Dev Vig,19,3,2,4,F
886,886,Chakrika Gulati,64,6,6,4,M
887,887,Robert Murty,74,2,7,5,F
888,888,Arya Narayan,70,2,4,3,M
889,889,Amruta Chanda,41,7,4,1,M
890,890,Benjamin Virk,60,7,4,4,M
891,891,Alexander Wable,18,9,6,3,T
892,892,Warjas Date,60,3,7,2,F
893,893,Liam Bora,57,2,4,4,M
894,894,Lekha Goyal,48,1,6,3,M
895,895,Gaurika Vala,57,7,3,1,M
896,896,Andrew Bawa,70,7,2,4,M
897,897,Dalbir Chakraborty,65,1,7,4,M
898,898,Oni Bora,26,10,1,3,F
899,899,Kamya Agarwal,34,10,1,4,F
900,900,Utkarsh Sastry,31,6,3,3,F
901,901,Qushi Murthy,50,9,6,4,M
902,902,Lohit Vig,49,4,5,2,F
903,903,Chakradev Dube,73,4,3,5,M
904,904,Aahana Viswanathan,35,5,2,2,M
905,905,Sara Hari,41,7,7,3,M
906,906,Vedant Raja,22,5,2,1,F
907,907,Fariq Patla,37,7,7,5,M
908,908,Fiyaz Chaudhry,74,2,1,3,M
909,909,Fitan Deshmukh,26,6,4,3,F
910,910,Omisha Bedi,73,1,6,1,M
911,911,Saanvi Halder,66,10,3,5,F
912,912,Jagat Aggarwal,40,2,6,5,M
913,913,Timothy Nayar,30,4,5,3,M
914,914,Nikita Sur,58,4,5,3,M
915,915,Chaitanya Khurana,52,4,1,5,F
916,916,Vritti Shanker,40,2,2,5,M
917,917,Mahika Gour,69,5,6,5,M
918,918,Ekaraj Aurora,50,8,6,1,F
919,919,Maya Sawhney,59,8,1,5,M
920,920,Chakradhar Kashyap,65,10,3,4,M
921,921,Aarav Saxena,20,7,2,4,M
922,922,Ira Vohra,32,3,3,5,M
923,923,Gaurangi Bumb,47,5,4,1,F
924,924,Ekalinga Prashad,54,4,4,1,F
925,925,Chatura Goel,21,8,6,3,M
926,926,Arunima Mallick,23,6,5,1,M
927,927,Aradhana Dixit,37,5,3,2,M
928,928,Gautami Batta,71,9,3,3,F
929,929,Ethan Singh,75,2,3,2,F
930,930,Nicholas Dora,53,1,7,2,F
931,931,Jeevika Ravi,71,5,7,3,F
932,932,Janaki Bhasin,39,7,7,5,M
933,933,Krisha Ganesh,68,2,7,4,F
934,934,Manan Kumer,72,9,1,5,M
935,935,Frado Rai,57,3,1,3,M
936,936,Samaksh Banerjee,18,8,3,3,F
937,937,Neelima Loyal,70,9,7,4,M
938,938,Anthony Wason,55,10,3,3,M
939,939,Luke Naidu,30,5,6,5,M
940,940,Anya Deshpande,32,8,7,2,M
941,941,Rohan Kota,43,7,4,2,M
942,942,Hemang Badami,27,7,2,4,M
943,943,George Mand,66,7,2,1,M
944,944,Amara Tara,31,5,3,4,M
945,945,Kevin Sani,63,4,5,2,F
946,946,Reva Yadav,53,7,4,4,T
947,947,Dayamai Grewal,47,10,7,3,F
948,948,Rushil Dara,39,7,2,1,M
949,949,Patrick Bala,41,8,2,1,F
950,950,Urvi Kapadia,39,2,6,5,F
951,951,Ryan Raj,75,2,1,3,M
952,952,Qadim Chakraborty,51,5,1,4,M
953,953,Neel Trivedi,31,9,4,1,M
954,954,Qadim Nazareth,31,2,4,1,M
955,955,Anita Ranganathan,20,9,3,3,M
956,956,Yashoda Mangat,31,4,4,4,M
957,957,Elijah Ghosh,49,2,2,4,M
958,958,Aadi Devan,52,7,4,4,M
959,959,Ethan Jaggi,35,7,4,5,F
960,960,Veda Kashyap,46,5,3,1,F
961,961,Sarthak More,21,5,4,3,M
962,962,Jai Biswas,28,5,7,5,M
963,963,Logan Salvi,75,6,1,2,M
964,964,Pooja Bandi,37,6,5,5,F
965,965,Anita Sandhu,28,9,5,2,M
966,966,Unnati Anand,45,8,5,3,F
967,967,Pooja Mistry,64,3,4,2,M
968,968,Dalaja Dara,63,8,5,5,F
969,969,Falguni Tella,38,7,2,3,F
970,970,Nakul Chawla,66,3,1,1,M
971,971,Yash Anne,19,7,7,3,F
972,972,Hredhaan Deshpande,69,8,5,4,M
973,973,Urishilla Agate,19,10,4,2,M
974,974,Chaman Goswami,25,10,4,4,M
975,975,Dayita Shankar,18,5,2,1,M
976,976,Chandresh Dua,54,3,6,2,M
977,977,Avni Sami,45,6,5,3,M
978,978,Amol Desai,18,9,2,2,M
979,979,Advaith Sarma,51,6,2,3,M
980,980,Ayush Kalita,34,8,7,4,F
981,981,Brinda Ben,33,1,4,4,M
982,982,Manbir Nori,54,4,3,3,M
983,983,Quincy Chaudhry,43,10,2,1,F
984,984,Vedhika Manne,50,5,1,3,F
985,985,Thomas Sha,22,1,2,4,M
986,986,Lavanya Handa,31,4,2,1,M
987,987,Yashoda Narayanan,58,8,2,4,F
988,988,Sara Taneja,57,5,1,1,M
989,989,Anay Sahota,19,9,2,3,F
990,990,Brijesh Doshi,33,7,1,3,M
991,991,Harinakshi Chatterjee,51,5,3,3,M
992,992,Kashish Yohannan,25,1,3,3,M
993,993,Lipika Goel,74,1,4,4,F
994,994,Praneel Borde,48,4,5,3,M
995,995,Urishilla Sekhon,72,7,7,1,M
996,996,Theodore Sankaran,18,6,7,2,M
997,997,Ranbir Char,21,5,7,4,M
998,998,David Bhasin,35,5,3,4,F
999,999,Ishaan Rau,29,6,6,3,M
1000,1000,Ranveer Dubey,66,4,1,1,M
1001,1001,Kamala Ganesh,51,1,6,5,M
1002,1002,Chandani Palla,61,10,5,4,M
1003,1003,Hemal Nanda,36,1,2,2,M
1004,1004,Raksha Randhawa,27,10,2,2,M
1005,1005,Nirja Shere,18,7,5,2,M
1006,1006,Mohini Dewan,57,10,2,2,M
1007,1007,Timothy Acharya,51,6,5,1,M
1008,1008,Kamala Arya,60,1,7,1,M
1009,1009,Yadavi Srinivasan,68,8,7,2,F
1010,1010,Champak Kashyap,70,10,1,4,M
1011,1011,Jackson Naik,57,5,5,4,M
1012,1012,Damyanti Srinivasan,45,6,1,3,M
1013,1013,Vincent Warrior,60,9,3,5,M
1014,1014,Gauri Pall,43,2,3,3,F
1015,1015,Luke Sheth,64,3,3,2,M
1016,1016,Harrison Ravi,72,4,3,2,M
1017,1017,Damyanti Luthra,65,3,6,5,M
1018,1018,Ryan Lad,39,8,5,2,M
1019,1019,Yochana Som,55,3,4,5,F
1020,1020,Sai Mohan,61,9,3,3,F
1021,1021,Harrison Vala,30,8,7,1,F
1022,1022,Varenya Savant,70,6,5,1,F
1023,1023,Anay Wali,74,8,7,4,M
1024,1024,Falguni Pall,33,5,1,1,F
1025,1025,Adweta Narasimhan,68,3,4,5,F
1026,1026,Vyanjana Yohannan,19,2,6,3,F
1027,1027,Kamala Mutti,68,9,5,3,M
1028,1028,Anmol Dara,18,2,1,5,M
1029,1029,Divya Palla,43,6,7,5,F
1030,1030,Darsh Deshmukh,23,5,5,2,M
1031,1031,Farhan Kalla,26,4,5,4,F
1032,1032,Jeevika Manne,71,3,2,5,M
1033,1033,Yashoda Khatri,26,2,4,5,M
1034,1034,Krishna Kumer,55,1,7,2,F
1035,1035,Brijesh Prakash,40,2,4,4,F
1036,1036,Pahal Desai,19,1,3,2,F
1037,1037,Edhitha Kakar,54,9,4,3,M
1038,1038,Warjas Narasimhan,61,7,1,2,F
1039,1039,Yashica Tak,65,4,2,3,F
1040,1040,Abhiram Arora,54,9,2,1,M
1041,1041,Krish Amble,59,6,5,5,F
1042,1042,Faqid Bhargava,71,5,5,3,F
1043,1043,Samarth Goswami,48,2,1,4,M
1044,1044,Tanish Gera,58,1,5,5,F
1045,1045,Chandresh Soman,19,3,4,1,F
1046,1046,Warjas Raman,48,3,4,2,F
1047,1047,Darpan Char,35,8,2,4,M
1048,1048,Onveer Dyal,27,4,3,5,F
1049,1049,Ati Reddy,70,10,5,2,M
1050,1050,Chaaya Deep,19,6,3,4,M
1051,1051,Qadim Salvi,38,2,2,2,M
1052,1052,Farhan Shroff,20,8,6,5,M
1053,1053,Karan Cherian,30,3,6,1,M
1054,1054,Daniel Andra,58,6,7,1,F
1055,1055,Kalpit Chada,59,1,6,1,M
1056,1056,Amruta Uppal,69,1,4,2,M
1057,1057,Om Bhatti,39,7,3,5,F
1058,1058,Sudiksha Khatri,62,4,7,5,F
1059,1059,Wahab Dewan,75,10,7,4,F
1060,1060,Lipika Konda,45,7,3,3,M
1061,1061,Frederick Nadkarni,69,3,3,4,F
1062,1062,William Mall,49,10,7,3,M
1063,1063,Yashica Doshi,43,3,2,4,M
1064,1064,Laban Sibal,28,7,1,2,F
1065,1065,Nathaniel Chandra,59,1,5,3,M
1066,1066,Azad Bhat,36,9,3,2,M
1067,1067,Joshua Kibe,61,5,3,5,F
1068,1068,Aarna Muni,68,2,3,1,F
1069,1069,Jasmit Tata,43,5,7,3,F
1070,1070,Oviya Chacko,19,2,7,2,F
1071,1071,Lila Panchal,51,8,2,2,F
1072,1072,Sarthak Pathak,72,9,1,3,F
1073,1073,Gabriel Nayar,36,9,6,5,F
1074,1074,Faris Wali,38,10,2,1,F
1075,1075,Andrew Palan,66,8,5,4,M
1076,1076,Charan Mukhopadhyay,41,10,4,1,F
1077,1077,Henry Sekhon,46,8,7,1,M
1078,1078,Chameli Soman,41,5,1,5,F
1079,1079,Faraj Jha,67,3,1,5,M
1080,1080,Hitesh Sandhu,73,3,3,4,M
1081,1081,Vritti Dara,24,8,6,1,F
1082,1082,Tanay Rana,69,1,2,4,F
1083,1083,Dominic Sarkar,32,1,2,5,M
1084,1084,Jack Ray,27,4,7,2,M
1085,1085,Isaiah Yohannan,65,4,6,4,F
1086,1086,Alexander Mutti,36,4,4,5,M
1087,1087,Vihaan Narayan,67,8,5,3,F
1088,1088,Yatin Nazareth,62,10,5,2,M
1089,1089,Guneet Desai,71,8,7,5,M
1090,1090,Chakrika Master,71,9,1,2,M
1091,1091,Xiti Sheth,34,4,6,4,M
1092,1092,Vasana Bhat,21,2,1,2,F
1093,1093,Elijah Mitra,54,6,5,2,F
1094,1094,Quincy Varty,58,6,5,3,M
1095,1095,Sathvik Rattan,38,10,7,4,M
1096,1096,Vivaan Goda,47,8,4,4,M
1097,1097,Dipta Handa,60,7,1,3,F
1098,1098,Aachal Dutt,25,10,2,3,M
1099,1099,Parth Din,70,1,1,2,M
1100,1100,Bachittar Prasad,48,7,3,5,F
1101,1101,Akshay Chandran,46,2,4,3,F
1102,1102,Shravya Shetty,44,2,5,2,M
1103,1103,Qadim Kulkarni,55,8,2,4,M
1104,1104,Inaya Nair,30,7,4,5,F
1105,1105,Chanchal Sanghvi,55,6,3,3,T
1106,1106,Daksha Parekh,61,2,1,5,M
1107,1107,Yashasvi Saran,36,7,3,5,M
1108,1108,Kamya Mistry,34,4,7,2,M
1109,1109,Mitesh Prasad,70,8,2,1,F
1110,1110,Reyansh Gaba,35,5,2,5,F
1111,1111,Anamika Chana,40,8,1,4,M
1112,1112,Arunima Dutta,44,4,1,4,M
1113,1113,Vincent Rattan,71,6,7,2,M
1114,1114,Zayan Rajagopal,36,8,1,2,M
1115,1115,Anamika Bhat,63,9,2,1,M
1116,1116,Triya Dey,48,7,7,2,M
1117,1117,Pranit Amble,47,3,2,3,M
1118,1118,Girish Parmar,70,7,7,3,F
1119,1119,Orinder Badami,59,9,3,5,M
1120,1120,Faris Ramanathan,64,9,1,2,M
1121,1121,Yatan Mahal,39,1,7,4,F
1122,1122,Charles Patel,68,5,1,3,M
1123,1123,Yatan Prabhakar,58,8,1,4,M
1124,1124,Gabriel Kapadia,57,9,2,4,F
1125,1125,Christopher Som,34,5,3,3,F
1126,1126,Gautam Saxena,43,1,2,5,M
1127,1127,Hardik Ramachandran,22,3,7,3,M
1128,1128,Zayan Master,70,3,5,1,M
1129,1129,Qadim Barman,48,10,6,4,F
1130,1130,Theodore Luthra,30,2,1,4,M
1131,1131,Umang Radhakrishnan,45,7,3,1,F
1132,1132,Harinakshi Karan,54,4,1,1,F
1133,1133,Vansha Walla,59,4,5,4,F
1134,1134,Tamanna Tiwari,74,6,5,1,M
1135,1135,Zilmil Pradhan,64,8,4,5,M
1136,1136,Warinder Patla,54,3,4,2,M
1137,1137,Avi Randhawa,54,6,7,1,M
1138,1138,Yauvani Seth,37,6,6,4,F
1139,1139,Ekantika Bains,66,2,5,4,F
1140,1140,Darsh Boase,68,2,2,1,M
1141,1141,Pallavi Morar,45,8,5,4,F
1142,1142,Eta Mittal,63,10,6,5,M
1143,1143,Aarna Wali,70,4,3,2,M
1144,1144,Zayyan Dhar,58,6,7,5,F
1145,1145,Sanaya Bava,46,5,1,3,M
1146,1146,Ayushman Bahl,27,7,6,3,F
1147,1147,Urmi Ravi,48,5,1,2,F
1148,1148,Qarin Kulkarni,62,3,6,1,M
1149,1149,Udant Shanker,44,5,6,4,M
1150,1150,Chaaya Kibe,39,3,7,4,M
1151,1151,Jhalak Mallick,21,8,4,3,M
1152,1152,Yuvraj Vasa,33,4,1,2,M
1153,1153,Vedhika Ghosh,68,10,1,4,F
1154,1154,Elijah Setty,34,2,1,3,M
1155,1155,Kashish Saraf,70,7,6,5,F
1156,1156,Frado Dubey,22,7,1,2,M
1157,1157,Mohini Din,38,4,5,1,F
1158,1158,Kevin Bali,74,4,5,5,F
1159,1159,Vivaan Nayar,75,6,3,5,M
1160,1160,Saumya Rege,27,10,5,2,M
1161,1161,Yug Mohanty,45,6,6,5,F
1162,1162,Charles Taneja,61,5,5,3,M
1163,1163,Manan Nath,75,10,6,4,F
1164,1164,Raagini Bal,26,6,7,2,M
1165,1165,Bahadurjit Parikh,33,7,2,5,F
1166,1166,Irya Upadhyay,47,10,3,5,M
1167,1167,Mitali Batta,59,8,7,1,F
1168,1168,Andrew Kothari,68,5,2,5,M
1169,1169,Advik Doshi,26,4,3,3,M
1170,1170,Kevin Iyengar,25,5,1,1,F
1171,1171,George Zachariah,25,6,3,3,T
1172,1172,Hamsini Batta,69,4,6,5,F
1173,1173,Arya Minhas,34,1,1,3,M
1174,1174,Nikita Gole,33,5,2,1,M
1175,1175,Ganga Ben,28,10,3,3,F
1176,1176,Abhiram Prabhakar,75,6,2,4,F
1177,1177,Luke Patla,32,6,5,2,M
1178,1178,Vihaan Choudhury,66,1,7,3,M
1179,1179,Eiravati Mangal,57,10,5,5,F
1180,1180,Jatin Tak,25,4,7,1,M
1181,1181,Oviya Ravi,53,7,4,1,F
1182,1182,Ridhi Karpe,35,6,4,3,M
1183,1183,David Prakash,68,8,5,1,M
1184,1184,Aishani Pau,41,4,1,2,F
1185,1185,Tanish Sanghvi,75,9,6,4,M
1186,1186,Chandran Grewal,51,1,4,3,M
1187,1187,Vrinda Khurana,74,1,2,4,M
1188,1188,Reva Solanki,41,1,4,3,F
1189,1189,Vedant Gill,66,9,3,1,F
