VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
731,360,Sai Dey,78,F,0
732,361,Raghav Dhar,77,M,0
733,361,Tanveer Desai,73,F,0
734,361,Jagrati Mall,22,M,0
735,362,Samar Bobal,19,F,0
736,363,Radha Raghavan,22,M,0
737,364,Anjali Dhingra,41,M,0
738,364,Anusha Anne,85,M,0
739,364,Krishna Kapadia,73,M,0
740,365,Eesha Ramachandran,35,M,0
741,365,Hemani Wali,83,F,0
742,366,Zaid Sahota,42,F,0
743,367,Anya Sangha,11,F,0
744,368,Girik Gandhi,78,M,0
745,368,Frado Mangal,11,M,0
746,369,Yash Wable,35,M,0
747,369,Saumya Ganguly,37,M,0
748,369,Parth Borde,66,F,0
749,370,Vasudha Memon,13,M,0
750,371,Falguni Misra,70,F,0
751,371,Hredhaan Ahluwalia,64,M,0
752,372,Yoshita Dube,56,F,0
753,372,Jatin Sura,30,M,0
754,373,Ikbal Sarna,62,M,1
755,373,Neel Dey,71,F,0
756,373,Radha Ahluwalia,73,M,0
757,374,Oviya Suresh,75,M,0
758,374,Joshua Nair,46,M,0
759,375,Jonathan Dugal,82,F,0
760,375,Xiti Arya,67,M,0
761,375,Charles Oommen,68,F,0
762,376,Michael Vaidya,65,M,0
763,377,Rushil Som,38,F,0
764,378,Kevin Rattan,48,F,0
765,378,Anusha Handa,62,M,0
766,379,Nikita Vohra,4,M,0
767,379,Vihaan Kapadia,85,M,0
768,379,Pooja Srinivas,6,M,0
769,380,Januja Mand,82,M,0
770,380,Omya Koshy,59,M,0
771,380,Champak Gopal,8,F,0
772,381,Januja Natt,23,M,0
773,382,Janaki Wadhwa,37,F,0
774,382,Wazir Majumdar,4,M,0
775,383,Hardik Borde,48,M,0
776,383,Charvi Som,22,M,0
777,384,Idika Pau,4,M,0
778,385,Yochana Borde,41,M,0
779,385,Raksha Upadhyay,68,M,0
780,386,Chavvi Kannan,46,M,0
781,386,Amrita Dani,61,M,0
782,387,Jyoti Nair,46,F,0
783,387,Aishani Deol,6,M,0
784,388,Riya Kannan,59,M,0
785,388,Amruta Jani,32,M,0
786,389,Pranit Manda,11,F,0
787,389,Dayita Gaba,45,M,0
788,390,Harish Vyas,57,F,1
789,390,Advik Chaudhry,25,F,0
790,391,Hitesh Nigam,59,F,0
791,392,Jatin Bail,71,M,0
792,393,Aarav Kapur,57,M,0
793,393,Utkarsh Sane,53,F,0
794,393,Manan Pandit,17,M,0
795,394,Caleb Dora,10,F,0
796,394,Priya Wali,51,F,0
797,395,Ekaja Divan,76,M,0
798,395,Sanya Sridhar,29,F,0
799,396,Ira Nagar,1,F,0
800,396,Panini Srivastava,63,F,0
801,396,Gauri Devi,84,M,0
802,397,Theodore Chahal,24,F,0
803,397,Janaki Agate,62,F,0
804,397,Anay Patil,1,F,0
805,398,Udarsh Bhalla,35,M,0
806,398,Jacob Dhar,84,F,0
807,399,Advik Saha,39,F,0
808,400,Bhavini Choudhry,67,M,0
809,400,Darpan Balay,38,M,0
810,400,Yahvi Dyal,14,M,0
811,401,Jeremiah Kakar,50,F,0
812,401,Daksh Kanda,77,M,0
813,402,Lajita Gala,17,F,0
814,402,Kamya Samra,85,M,0
815,402,Anamika Chopra,17,M,0
816,403,Raghav Jaggi,25,F,0
817,403,Wridesh Luthra,63,M,0
818,404,Dayamai Anand,17,M,0
819,404,Barkha Rao,29,M,0
820,405,Lavanya Sood,73,M,0
821,406,Naveen Thaker,33,M,0
822,406,Sara Deep,1,F,0
823,407,Wishi Chandra,29,M,0
824,407,Dipta Gara,49,M,0
825,408,Vinaya Baral,17,M,0
826,408,Bhavini Rattan,44,M,0
827,408,Kai Sastry,82,M,0
828,409,Yash Anand,43,M,0
829,409,Henry Mannan,70,M,0
830,409,Nathan Rastogi,85,T,0
831,410,Hritik Ranganathan,21,M,0
832,411,Balvan Dugal,30,F,0
833,411,Madhav Kala,72,F,0
834,412,Arin Sampath,51,F,0
835,413,Siya Saini,23,F,0
836,414,Vaishnavi Wason,49,F,0
837,415,Maanav Naik,11,M,0
838,416,Ishaan Ray,67,M,0
839,417,Tejas Guha,66,M,0
840,418,Yadavi Dash,61,F,0
841,418,Tamanna Sachdev,61,F,0
842,419,Tara Sangha,57,M,0
843,419,Peter Gaba,44,M,0
844,419,Lakshmi Mane,4,M,0
845,420,Nisha Chawla,61,F,0
846,420,Harish Sawhney,65,M,0
847,420,Bimala Salvi,22,M,0
848,421,Nitara Randhawa,8,F,0
849,421,Kavya Kapur,25,M,0
850,422,Oeshi Bali,27,M,0
851,422,Atharv Dube,19,M,0
852,422,Zilmil Nadkarni,44,M,0
853,423,Eesha Varughese,34,M,0
854,423,Rajeshri Kashyap,10,F,0
855,424,Girik Bal,40,M,0
856,425,Rachit Khatri,66,F,0
857,425,Chameli Hari,15,F,0
858,425,Kritika Lad,51,F,0
859,426,Pranit Chander,42,F,0
860,426,Warda Pathak,77,M,0
861,426,Mahika Chaudhuri,85,M,0
862,427,Azad Dalal,81,F,0
863,427,Idika Sule,2,F,0
864,427,Nathan Vig,46,M,0
865,428,Jonathan Loyal,29,M,0
866,428,Vasatika Iyengar,72,F,0
867,429,Harshil Muni,19,M,0
868,429,Samesh Sura,67,M,0
869,429,Sanaya Sampath,1,M,0
870,430,Nimrat Memon,45,T,0
871,431,Elijah Kale,64,F,0
872,431,Kamya Dhillon,59,M,0
873,431,Jason Andra,59,M,0
874,432,Harshil Mall,44,F,0
875,432,Oviya Saran,3,M,0
876,432,Ekaja Hora,56,M,0
877,433,Andrew Agrawal,21,M,0
878,433,Bhavani Deep,34,M,0
879,434,Upma Chandran,65,M,0
880,435,Harshil Balakrishnan,63,M,0
881,435,Champak Anne,12,M,0
882,435,Henry Naidu,62,M,0
883,436,Indrajit Bava,31,M,0
884,436,Falan Lalla,2,M,0
885,437,Wridesh Sridhar,65,F,0
886,437,Avni Nagy,26,M,0
887,437,Upkaar Chanda,29,M,0
888,438,Simon Arya,84,M,0
889,438,Upadhriti Rajan,45,M,0
890,439,Sneha Varghese,44,F,0
891,439,Mugdha Guha,72,M,0
892,439,Arunima Sampath,2,F,0
893,440,Wridesh Babu,25,M,0
894,440,Rachit Loke,79,M,0
895,441,Simon Dora,70,M,0
896,441,Yadavi Sankar,21,F,0
897,441,Chatresh Sastry,65,M,0
898,442,Patrick Majumdar,10,F,0
899,442,Zilmil Sant,70,M,0
900,443,Manya Ramaswamy,51,F,0
901,443,Thomas Loyal,29,M,0
902,443,Samesh Garg,26,F,0
903,444,William Garde,35,F,0
904,444,Ekaraj Ganesan,84,M,0
905,444,Gaurangi Shah,31,F,0
906,445,Aishani Bose,5,M,0
907,445,Aditya Pandey,41,M,0
908,445,Aarav Suresh,30,F,0
909,446,Indali Kurian,76,M,0
910,446,Zehaan Patla,18,M,0
911,446,Agastya Pandit,58,F,0
912,447,Jagvi Jhaveri,61,M,0
913,448,Alka Palla,62,M,0
914,448,Mahika Sahni,22,M,0
915,449,Mason Virk,10,M,0
916,449,Nicholas Mitter,54,M,0
917,449,Bhavya Bhattacharyya,48,M,0
918,450,Lakshit Palla,25,M,0
919,450,Yadavi Dubey,82,M,1
920,450,Anika Dhar,35,T,0
921,451,Pahal Rastogi,13,F,0
922,451,Advika Mittal,44,M,0
923,451,Oscar Sarin,70,M,0
924,452,Keya Sarkar,41,M,0
925,452,Lakshit Vyas,27,M,0
926,453,Chasmum Kibe,13,M,0
927,453,Joshua Memon,13,M,0
928,453,Maya Dass,49,M,0
929,454,Gunbir Mannan,38,M,0
930,454,Garima Bhat,14,M,1
931,455,Vedhika Iyer,4,F,0
932,455,Ekalinga Acharya,13,M,0
933,455,Jai Venkatesh,29,F,0
934,456,Mahika Bhakta,42,F,0
935,456,Charita Ravel,30,F,0
936,457,Lucky Khosla,84,M,0
937,457,Yasti Iyer,84,M,0
938,458,Pavani Divan,51,M,0
939,458,Bhanumati Shankar,36,F,0
940,458,Lopa Apte,43,F,0
941,459,Yochana Bhatnagar,75,M,0
942,460,Pranit Tripathi,79,M,0
943,460,Kai Naik,80,F,0
944,460,Netra Bir,77,M,0
945,461,David Krishna,52,M,0
946,461,Baljiwan Bora,75,M,0
947,462,Krishna Deol,34,M,0
948,463,Gopal Jani,36,M,0
949,464,Lakshit Bhavsar,27,F,0
950,464,Prisha Puri,76,F,0
951,465,Arin Kapur,13,M,0
952,466,Urishilla Lall,45,M,0
953,466,Bachittar Nigam,51,F,0
954,467,Wakeeta Bora,1,M,0
955,467,Hiral Bobal,23,M,0
956,468,Balendra Taneja,2,T,0
957,469,Charles Ram,47,M,0
958,469,Jeremiah Sani,61,F,0
959,470,George Anne,1,M,0
960,470,Nitara Yadav,14,M,0
961,470,Alexander Krish,10,M,0
962,471,Mitali Srinivas,83,M,0
963,471,Faraj Bose,56,F,0
964,471,Samesh Talwar,5,F,0
965,472,Amara Nagar,34,M,0
966,472,Chatura Pal,42,M,0
967,472,Vedika Mammen,50,M,0
968,473,Wahab Sarraf,73,F,0
969,474,Darpan Mallick,32,M,0
970,474,Warhi Bahl,67,M,0
971,474,Leena Sawhney,36,F,0
972,475,Radha Sane,4,M,0
973,475,Ikbal Rama,47,F,0
974,476,Wazir Deo,33,M,0
975,476,Avni Mahal,72,M,0
976,476,Zaid Merchant,11,F,1
977,477,Ria Andra,3,F,0
978,477,Balhaar Parmer,37,M,0
979,478,Aarna Majumdar,38,F,0
980,478,Warda Datta,75,M,0
981,479,Qarin Toor,4,M,0
982,479,Edhitha Barman,65,F,0
983,479,Darsh Lad,77,M,0
984,480,Isaiah Vaidya,45,M,0
985,481,Pooja Mandal,81,M,0
986,481,Aryan Narain,53,M,0
987,482,Naveen Pillay,49,M,0
988,482,Bina Doctor,2,M,0
989,482,Hitesh Kakar,12,F,0
990,483,Urmi Vohra,7,M,0
991,484,Xavier Pathak,61,F,0
992,484,Tamanna Murty,39,M,0
993,485,Yashasvi Bose,64,M,0
994,485,Veda Karpe,78,T,0
995,486,Nilima Sama,25,M,0
996,486,Warda Hora,84,M,0
997,487,Yutika Wagle,28,M,0
998,487,Pahal Pandya,71,F,0
999,488,Vansha Desai,83,M,0
1000,488,Yashodhara Chacko,10,M,0
1001,489,Zarna Vohra,65,M,0
1002,490,Noah Dani,8,F,0
1003,491,Ayaan Baral,73,T,0
1004,491,Abeer Suresh,42,F,0
1005,491,Kala Jani,8,F,0
1006,492,Laksh Mallick,71,F,0
1007,492,Irya Brar,57,M,0
1008,493,Harish Verma,58,M,0
1009,493,Ranveer Banik,69,M,0
1010,494,Zaitra Kala,67,F,0
1011,494,Radha Bhavsar,21,M,0
1012,495,Manya Parikh,63,M,0
1013,496,Ucchal Nagar,84,M,0
1014,496,Idika Rao,40,M,0
1015,497,Advika Nadkarni,35,F,0
1016,497,Mahika Sathe,79,F,0
1017,497,Mohini Lad,52,F,0
1018,498,Sara Rout,51,F,0
1019,498,Ojas Wason,72,M,0
1020,498,Imaran Narayan,30,F,0
1021,499,Naksh Wason,5,F,0
1022,500,Balendra Bahri,57,M,0
1023,500,Yachana Rao,42,F,0
1024,500,Brijesh Dugar,23,F,0
1025,501,Anmol Aurora,21,M,1
1026,501,Girish Raman,25,M,0
1027,501,Devika Naik,85,M,0
1028,502,Krisha Manne,52,M,0
1029,502,Girik Kapadia,78,F,0
1030,503,Anay Taneja,21,M,0
1031,503,Kashish Chokshi,8,F,0
1032,503,Udarsh Bakshi,29,M,0
1033,504,Vrishti Krish,78,M,0
1034,504,Lohit Rau,44,M,0
1035,505,Ekanta Ray,51,M,0
1036,505,Amrita Kadakia,21,M,0
1037,505,Xalak Munshi,29,M,0
1038,506,Joshua Arya,30,M,0
1039,506,Zinal Dara,16,F,0
1040,506,Rudra Sarma,20,M,0
1041,507,Aditya Minhas,77,F,0
1042,508,Kamya Venkataraman,3,M,0
1043,508,Urmi Shere,52,M,0
1044,508,Ganga Deshmukh,26,F,0
1045,509,Devika Guha,33,M,0
1046,509,Girindra Yogi,78,F,0
1047,510,Bhavani Sandhu,64,M,0
1048,510,Jhalak Rau,64,F,0
1049,511,Shaurya Ganguly,41,F,0
1050,511,Vincent Kalita,61,F,0
1051,512,Faras Ben,4,M,0
1052,512,Yasti Sarraf,84,F,0
1053,513,Edhitha Wali,66,M,0
1054,514,Vrishti Krishna,2,F,0
1055,515,Hiral Samra,10,F,0
1056,515,Rayaan Raja,62,F,0
1057,516,Yadavi Arya,78,M,0
1058,517,Urishilla Sha,23,F,0
1059,517,Oscar Solanki,34,M,0
1060,518,Dipta Chatterjee,1,F,0
1061,518,Rishi Badal,46,F,0
1062,518,Edhitha Gara,71,M,0
1063,519,Amara Chacko,42,F,0
1064,520,Ubika Chakrabarti,30,M,0
1065,520,Gautam Gopal,27,M,0
1066,520,Quincy Nadkarni,74,M,0
1067,521,Kevin Mukherjee,62,M,0
1068,521,Ladli Mangat,22,F,0
1069,521,Arya Dey,46,M,0
1070,522,Chakrika Lad,25,M,0
1071,523,Shivani Garde,78,M,0
1072,524,Gautam Varghese,69,F,0
1073,524,Aarna Kamdar,58,M,0
1074,525,Kashish Purohit,33,M,0
1075,525,Ekantika Cheema,6,F,0
1076,526,Harish Grover,11,M,0
1077,526,Damini Gaba,22,F,0
1078,526,Quincy Bains,50,M,0
1079,527,Vivaan Tripathi,83,M,0
1080,527,Oviya Sandhu,24,M,0
1081,528,Dayamai Dhaliwal,65,M,0
1082,528,Tara Randhawa,62,F,1
1083,528,Triveni Acharya,82,F,0
1084,529,Nathaniel Padmanabhan,48,F,0
1085,530,Panini Ramesh,71,M,0
1086,530,Idika Suresh,44,F,0
1087,531,Siddharth Mittal,55,F,0
1088,532,Bhavani Mukhopadhyay,9,M,0
1089,532,Vasana Banerjee,55,M,0
1090,533,Udyati Butala,36,F,0
1091,533,Harrison Ravel,1,M,0
1092,533,Naveen Nagar,74,F,0
1093,534,Pahal Bhagat,38,F,0
1094,535,Isaac Gola,63,M,0
1095,535,Leela Buch,66,F,0
1096,535,Abhimanyu Nazareth,35,F,0
1097,536,Baghyawati Baral,36,M,0
1098,537,Arjun Loke,4,F,0
1099,537,Chaaya Parikh,1,M,0
1100,538,Ishanvi Bansal,52,M,0
1101,538,Yuvraj Gill,41,F,0
1102,538,Girindra Date,35,M,0
1103,539,Tara Baria,78,M,0
1104,539,Eta Pradhan,42,M,0
1105,540,Fariq Sant,43,M,0
1106,541,Mohini Golla,65,M,0
1107,541,Anjali Ahluwalia,1,M,0
1108,541,Sarthak Bahl,69,M,0
1109,542,Timothy Kar,69,F,0
1110,543,Falguni Ramachandran,60,F,0
1111,544,Madhavi Kumer,22,F,0
1112,544,Bachittar Brar,51,F,0
1113,545,Arin Mander,71,T,0
1114,545,Wahab Prashad,50,M,0
1115,546,Indrajit Mann,5,M,0
1116,546,Nathan Rattan,32,M,0
1117,546,Indira Kalla,1,M,0
1118,547,Bhavya Aggarwal,1,M,0
1119,548,Nilima Bajaj,36,F,0
1120,548,Zaid Ganesan,43,M,0
1121,548,Gavin Prabhakar,28,M,0
1122,549,Ryan Naidu,37,F,0
1123,549,Chaaya Bhattacharyya,27,F,0
1124,550,Turvi Boase,29,F,0
1125,551,Arjun Sarna,78,M,0
1126,551,Darpan Master,53,M,0
1127,552,Jeevika Sachar,21,M,0
1128,552,Lucky Kibe,21,M,0
1129,552,Shivansh Lalla,35,M,0
1130,553,Hema Merchant,69,M,0
1131,553,Ganga Seshadri,41,M,0
1132,554,Ria Menon,16,F,0
1133,555,Januja Trivedi,66,F,0
1134,555,Vansha Garde,44,F,0
1135,555,Nachiket Thaker,44,F,0
1136,556,Umang More,83,F,0
1137,557,Forum Tripathi,76,F,0
1138,557,Anika Warrior,40,F,0
1139,558,Peter Baria,52,M,0
1140,558,Arunima Chand,58,M,0
1141,559,Vanya Dada,25,F,0
1142,559,Fiyaz Soni,71,M,0
1143,559,Harish Kale,46,M,0
1144,560,Yoshita Mander,36,F,0
1145,560,Aishani Wali,66,M,0
1146,560,Harita Maharaj,14,M,0
1147,561,Yashodhara Singhal,68,F,0
1148,562,Rishi Chopra,16,M,0
1149,563,Mohammed Naik,26,M,0
1150,563,Rehaan Randhawa,20,M,0
1151,564,Irya Murty,58,F,0
1152,564,Darika Sandal,64,F,0
1153,565,Aahana Menon,79,F,0
1154,565,Arjun Nagy,28,F,0
1155,566,Madhavi Sur,74,F,0
1156,566,Ati Prashad,84,M,0
1157,567,Ekta Sachdev,2,F,0
1158,567,Matthew Mistry,7,F,0
1159,567,Gaurang Sarma,1,F,0
1160,568,Dipta Patel,55,F,0
1161,568,Tanish Gour,40,F,0
1162,569,Aashi Kumer,16,M,0
1163,570,Chanakya Wadhwa,66,M,0
1164,571,Yochana Chahal,28,M,0
1165,572,Qabil Nori,39,M,0
1166,572,Rachana Bail,77,M,0
1167,573,Tanvi Iyer,1,M,0
1168,573,Michael Gulati,7,M,0
1169,573,Samuel Morar,67,F,0
1170,574,Chavvi Gade,52,M,1
1171,575,Lajita Bawa,47,F,0
1172,575,Reva Rastogi,32,M,0
1173,575,Samesh Rai,61,M,0
1174,576,Ojasvi Halder,42,F,0
1175,576,Gautam Tripathi,6,T,0
1176,577,Dayita Bhattacharyya,48,M,0
1177,578,Lohit Kothari,75,M,0
1178,579,Darsh Kadakia,17,M,0
1179,579,Kamya Sachdeva,50,M,0
1180,580,Janya Choudhary,2,M,0
1181,580,Ayushman Tank,84,F,0
1182,580,Damini Raval,23,M,0
1183,581,Upma Banerjee,34,F,0
1184,581,Nikita Batra,63,M,0
1185,581,Omkaar Dugar,26,M,0
1186,582,Vamakshi Singh,15,M,0
1187,583,Rohan Dass,85,F,0
1188,584,Qasim Mitra,74,F,0
1189,584,Turvi Venkatesh,27,F,1
1190,585,Bahadurjit Khanna,81,F,0
1191,586,Yoshita Nazareth,38,M,0
1192,586,Quincy Kumer,83,M,0
1193,587,Dev Pau,66,F,0
1194,587,Atharv Date,26,F,0
1195,587,Utkarsh Shankar,45,M,0
1196,588,Rushil Pandya,33,M,0
1197,588,Champak Walia,18,M,0
1198,589,Panini Jain,54,M,0
1199,589,Chandran Rattan,4,F,0
1200,589,Madhavi Vig,9,M,0
1201,590,Nirja Dey,7,M,0
1202,590,Vasana Dyal,8,F,0
1203,591,Inaya Bobal,70,F,0
1204,591,Anya Dey,73,M,0
1205,591,Jatin Doshi,16,F,0
1206,592,Deepa Viswanathan,40,M,0
1207,592,Urishilla Kata,4,F,0
1208,593,Anita Baria,14,F,0
1209,593,Aadhya Chowdhury,30,M,0
1210,594,Gaurang Patil,62,F,0
1211,595,Vedika Kibe,2,M,0
1212,595,Timothy Saraf,78,M,0
1213,595,Hemang Sura,6,M,0
1214,596,Idika Sarraf,12,M,0
1215,596,Baljiwan Rastogi,18,F,0
1216,596,Atharv Kalita,26,M,0
1217,597,Tanmayi Kulkarni,47,F,0
1218,597,Hemangini Pandey,5,F,0
1219,597,Aradhana Sehgal,51,M,0
1220,598,Edhitha Mohan,23,M,0
1221,599,Indali Nazareth,9,M,0
1222,599,Janaki Dutta,17,F,0
1223,599,Ekantika Babu,53,M,0
1224,600,Mekhala Deol,66,F,0
1225,600,Hemang Memon,38,M,0
1226,600,Ekiya Kar,22,M,0
1227,601,Yagnesh Bail,71,F,0
1228,602,Ishanvi Bose,62,M,0
1229,602,Ekanta Koshy,37,M,0
1230,603,Dhruv Garg,76,F,0
1231,603,Saumya Bhandari,49,F,0
1232,604,Zayyan Bala,11,F,0
1233,605,Divya Ahuja,49,T,0
1234,605,Ishita Dar,75,F,0
1235,606,Warda Dar,51,M,0
1236,606,Gaurav Chandra,62,M,1
1237,606,Lila Reddy,11,F,0
1238,607,Qarin Lad,3,M,0
1239,607,Sai Karan,69,M,0
1240,607,Finn Nori,61,M,0
1241,608,Kashvi Chandran,69,M,0
1242,608,Aarav Wadhwa,26,M,1
1243,609,Kavya Goel,82,M,0
1244,609,Peter Tripathi,80,M,0
1245,610,Hritik Palla,42,M,0
1246,610,Zarna Ganesh,11,M,0
1247,610,Widisha Hans,23,F,0
1248,611,Raghav Raval,39,F,0
1249,612,Ekani Vyas,33,F,0
1250,613,Hemang Nagy,8,M,0
1251,613,Lopa Mohan,27,M,0
1252,614,Lekha Guha,75,F,0
1253,615,Tanish Chaudhary,41,F,0
1254,615,Quincy Kant,60,M,0
1255,616,Bina Agrawal,62,M,1
1256,616,Ganga Goel,62,M,0
1257,617,Yatin Kuruvilla,70,M,0
1258,617,Dayita Jayaraman,25,M,0
1259,617,Nimrat Anne,50,M,1
1260,618,Saumya Dave,59,F,0
1261,618,Ekavir Contractor,59,M,0
1262,619,Bhavani Yadav,80,F,0
1263,620,Joshua Vasa,25,F,0
1264,620,Upasna Srinivas,21,M,0
1265,620,Isaac Karnik,23,F,0
1266,621,Riya Barman,67,M,0
1267,622,Zashil Gill,49,M,0
1268,622,Turvi Iyer,82,F,0
1269,623,Bhavna Dyal,63,M,0
1270,623,Eesha Bhandari,54,M,0
1271,624,Balvan Dhar,27,M,0
1272,624,Vivaan Ahuja,68,M,0
1273,625,Zashil Pai,57,M,0
1274,626,Aarini Dyal,83,M,0
1275,626,Ansh Sankaran,42,M,0
1276,627,Jeremiah Pandit,63,M,0
1277,628,Kiaan Wagle,76,M,1
1278,628,Yatan Kalla,35,M,0
1279,628,Robert Patla,33,M,0
1280,629,Upma Chopra,75,M,1
1281,629,Charita Sachar,16,F,0
1282,629,Ryan Kalla,66,M,0
1283,630,Anjali Dugal,47,M,0
1284,630,Rudra Dora,9,F,0
1285,631,Balendra Chatterjee,19,F,0
1286,632,Matthew Kala,6,M,0
1287,632,Dominic Patil,66,M,0
1288,632,Sanya Soman,13,M,0
1289,633,Avni Krish,64,M,0
1290,634,Onkar Bahri,18,M,0
1291,634,Ridhi Gopal,55,M,0
1292,634,Anmol Swamy,61,F,0
1293,635,Indrajit Hegde,45,M,0
1294,635,Brinda Chacko,56,T,0
1295,635,Warda Babu,24,F,0
1296,636,Saumya Sant,43,F,0
1297,636,Banjeet Mahajan,26,M,0
1298,637,Gautami Peri,78,M,0
1299,637,Niharika Oommen,34,M,0
1300,637,Hiral Lal,35,M,0
1301,638,Arin Dave,80,M,0
1302,638,Xavier Borde,57,M,0
1303,639,Ganga Cherian,37,M,0
1304,640,Reyansh Soni,84,M,0
1305,641,Jatin Borra,29,M,0
1306,641,Rachit Nagy,46,M,0
1307,642,Zayan Manda,42,M,0
1308,642,Dhruv Bhatia,82,F,0
1309,643,Advik Chakrabarti,71,M,0
1310,644,Varsha Prabhakar,30,M,0
1311,644,Charita Suresh,78,M,0
1312,644,Ranveer Kari,82,F,0
1313,645,Liam Nadig,59,M,0
1314,645,Manthan Ratta,24,F,0
1315,645,Akshay Saraf,65,M,0
1316,646,Widisha Ramanathan,5,M,0
1317,646,Chavvi Mall,79,F,0
1318,646,Ranveer Sur,59,M,0
1319,647,Wahab Venkataraman,78,F,0
1320,648,Harita Prakash,53,M,0
1321,648,Kala Solanki,10,M,0
1322,649,Ekanta Karnik,16,M,0
1323,649,Zaid Suresh,53,M,0
1324,649,Anirudh Munshi,4,M,0
1325,650,Anya Dhar,7,F,0
1326,650,Daniel Som,8,M,0
1327,651,Dipta Yadav,59,M,0
1328,651,Raghav Dara,9,M,0
1329,652,Samarth Dhawan,23,M,0
1330,652,Aryan Balakrishnan,67,M,0
1331,653,Naksh Sawhney,33,F,0
1332,653,Hritik Mahal,34,F,0
1333,654,Jyoti Dhar,59,M,0
1334,654,Keya Bal,1,M,1
1335,654,Ekiya Randhawa,33,F,0
1336,655,Ekansh Dey,1,F,0
1337,656,Ishanvi Nigam,81,F,0
1338,657,Nathan D’Alia,79,M,0
1339,657,Utkarsh Khatri,12,M,0
1340,658,Ekantika Ram,55,M,0
1341,658,Anirudh Uppal,57,F,0
1342,658,Waida Bajwa,61,F,0
1343,659,Faris Pillai,46,M,0
1344,659,Mekhala Kala,11,M,0
1345,659,Abhimanyu Manda,51,M,0
1346,660,Bhavika Seth,41,M,0
1347,660,Sanaya Vala,52,F,0
1348,660,Samarth Goyal,80,M,0
1349,661,Ubika Bhagat,76,M,0
1350,662,Vyanjana Srinivasan,74,M,0
1351,662,Yuvraj Brahmbhatt,33,F,0
1352,663,Chavvi Saxena,77,F,0
1353,664,Pallavi Pradhan,40,M,0
1354,664,Ati Sahni,6,F,0
1355,665,Akshay Chowdhury,9,F,0
1356,665,Wahab Shah,21,F,0
1357,666,Rachana Shroff,43,F,0
1358,666,Parth Arya,55,F,0
1359,666,Dev Mand,32,F,0
1360,667,Januja Chakrabarti,46,M,0
1361,667,Tanmayi Sodhi,39,F,0
1362,668,Unni Palan,35,M,0
1363,668,Manbir Talwar,75,M,0
1364,668,Jagvi Sankaran,31,M,0
1365,669,Nathaniel Dewan,52,M,0
1366,670,Eshana Prakash,73,F,0
1367,671,Aadi Thaman,73,M,0
1368,671,Warhi Dhawan,78,F,0
1369,671,Damini Khurana,4,M,0
1370,672,Jagat Sami,62,M,0
1371,673,Indali Balasubramanian,4,M,0
1372,673,Urvashi Rajagopal,3,M,0
1373,673,Pahal Panchal,75,M,0
1374,674,Yatan Chandra,4,M,0
1375,675,Kabir Bala,3,F,0
1376,675,Ekapad Thakkar,74,M,0
1377,675,Ubika Maharaj,51,M,0
1378,676,Siya Memon,40,F,0
1379,676,Balveer Mannan,70,F,0
1380,676,Pooja Choudhary,70,M,0
1381,677,Udant Oak,6,M,0
1382,677,Veer Saxena,78,M,0
1383,678,Watika Peri,71,M,0
1384,678,Ansh Vohra,3,F,0
1385,678,Hitesh Sahota,84,M,0
1386,679,Laksh Dara,85,M,0
1387,680,Balveer Kata,48,F,0
1388,680,Manan Mital,60,F,0
1389,681,Aditya Mitter,65,M,0
1390,682,Yashvi Dhillon,62,F,0
1391,682,Vanya Varghese,73,M,0
1392,683,Brijesh Nagi,65,F,0
1393,683,Ayaan Hans,48,M,0
1394,684,Widisha Borde,17,M,0
1395,684,Azaan Sahni,62,F,0
1396,685,Avni Shetty,75,M,0
1397,685,Chavvi Wason,15,M,0
1398,685,Darika Singhal,59,M,0
1399,686,Hema Walia,7,M,0
1400,686,Zayan Loyal,34,F,0
1401,686,Bhavya Varghese,22,M,0
1402,687,Arya Lalla,82,M,0
1403,688,Samarth Shere,74,F,0
1404,689,Tripti Yogi,30,M,0
1405,689,Madhav Kumar,8,M,0
1406,689,Zayyan Dash,16,F,0
1407,690,Prisha Suri,53,M,0
1408,691,Chatura Barman,83,M,0
1409,691,Arunima Chokshi,58,F,0
1410,692,Advaith Choudhury,14,M,0
1411,692,Aradhana Mane,42,F,0
1412,692,Wridesh Kashyap,75,M,0
1413,693,Jeet Chandran,35,F,0
1414,693,Niharika Kant,51,M,0
1415,694,Tanay Kata,21,M,0
1416,694,Finn Rege,47,F,0
1417,695,Hema Nagy,63,T,0
1418,696,Maanas Brahmbhatt,17,M,0
1419,696,Om Raval,32,F,0
1420,697,Upasna Bajwa,62,M,0
1421,697,Dhruv Sethi,14,F,0
1422,697,Lopa Pai,31,M,0
1423,698,Gaurav Sarkar,40,F,0
1424,698,Ijaya Karnik,12,M,0
1425,699,Balhaar Raj,40,M,0
1426,699,Chanakya Karnik,45,F,0
1427,700,Quincy Karnik,85,M,0
1428,700,Devika Ganesan,70,M,0
1429,701,Ekalinga Chaudhuri,19,F,0
1430,701,Praneel Walla,51,F,0
1431,701,Turvi Pillay,83,M,0
1432,702,Meera Deshmukh,13,M,0
1433,702,Chanakya Singh,35,M,1
1434,703,Aadi Mani,9,M,0
1435,704,Nidhi Krishnamurthy,35,M,0
1436,705,Arjun Murty,28,F,0
1437,705,Rushil Babu,26,F,0
1438,706,Vidhi Rastogi,25,M,0
1439,706,Udyati Prabhu,7,M,0
1440,707,Libni Sant,19,M,0
