EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
1275,15,115,11,3,KGID00001275,Riya,1978-12-01,F,A-,0,2008-06-29
1276,15,115,11,6,KGID00001276,Chavvi,1969-04-23,F,AB+,0,1997-03-10
1277,15,115,10,3,KGID00001277,Anvi,1989-05-13,F,O-,0,2012-10-05
1278,15,115,11,2,KGID00001278,Daksh,1978-01-14,F,O+,0,2024-11-01
1279,15,115,11,9,KGID00001279,Indira,2000-07-09,F,O+,0,2023-02-21
1280,15,115,9,2,KGID00001280,Yashica,1973-03-10,M,AB-,0,2007-01-20
1281,15,116,11,6,KGID00001281,Ethan,1973-03-17,M,AB-,0,2019-09-12
1282,15,116,11,1,KGID00001282,Dayita,1968-01-28,M,B-,0,2003-12-11
1283,15,116,11,6,KGID00001283,Triya,1982-05-04,F,B+,0,2020-04-19
1284,15,116,11,7,KGID00001284,Siya,1977-12-18,M,O-,0,2002-10-13
1285,15,116,11,8,KGID00001285,Baljiwan,1981-04-25,F,B+,0,2011-10-27
1286,15,116,9,6,KGID00001286,Dakshesh,1997-11-05,M,A-,0,2018-05-21
1287,15,116,11,4,KGID00001287,Jyoti,1993-09-29,M,O+,0,2019-05-14
1288,15,116,11,4,KGID00001288,Bhavini,1974-11-06,F,A+,0,2004-06-12
1289,15,116,11,5,KGID00001289,Faraj,1989-11-13,F,B+,0,2018-10-15
1290,15,116,11,8,KGID00001290,Gautam,1983-02-19,T,O+,0,2013-06-22
1291,15,116,11,4,KGID00001291,Yashica,1980-09-11,F,O+,0,2013-09-01
1292,16,118,11,1,KGID00001292,Leena,1994-01-13,F,AB+,0,2024-09-16
1293,16,118,9,8,KGID00001293,Turvi,1974-03-03,M,B+,0,2014-10-27
1294,16,118,11,6,KGID00001294,Benjamin,1976-10-10,F,A-,0,1997-05-30
1295,16,118,11,7,KGID00001295,Shivani,1974-08-15,F,B+,0,2011-11-22
1296,16,118,8,1,KGID00001296,Raghav,1989-04-03,M,AB-,0,2014-01-11
1297,16,118,11,4,KGID00001297,Ekanta,1996-02-15,M,B-,0,2021-07-13
1298,16,118,10,7,KGID00001298,Vamakshi,1994-09-28,F,A-,0,2016-12-07
1299,16,118,11,5,KGID00001299,Yachana,1997-03-03,F,O-,0,2022-04-15
1300,16,118,9,8,KGID00001300,Matthew,1971-09-15,F,B-,0,1997-06-22
1301,16,118,11,5,KGID00001301,David,1993-09-07,F,A-,0,2019-05-19
1302,16,118,9,7,KGID00001302,Shravya,1989-09-19,M,B+,0,2024-06-16
1303,16,118,8,7,KGID00001303,Harshil,1992-02-10,F,A+,0,2017-02-23
1304,16,118,11,2,KGID00001304,Hemal,1991-10-11,M,A-,0,2022-12-16
1305,16,119,11,3,KGID00001305,Frado,1973-04-06,M,O-,0,2002-02-08
1306,16,119,9,4,KGID00001306,Yamini,1973-10-11,F,A-,0,2019-10-19
1307,16,119,11,2,KGID00001307,Orinder,1969-07-27,M,AB-,0,1993-10-18
1308,16,119,9,4,KGID00001308,Balveer,1997-07-10,M,AB+,0,2018-01-01
1309,16,119,11,6,KGID00001309,Yug,1993-11-19,M,AB-,0,2019-07-02
1310,16,119,11,1,KGID00001310,Raksha,1998-11-10,M,B-,0,2020-02-10
1311,16,119,11,9,KGID00001311,Reva,1977-08-27,M,AB-,0,2004-01-08
1312,16,119,11,9,KGID00001312,Nathan,1986-12-06,M,O+,0,2008-09-01
1313,16,119,9,5,KGID00001313,Januja,1988-06-16,F,B+,0,2010-11-14
1314,16,119,8,4,KGID00001314,Kashish,2000-11-12,F,B+,0,2022-07-06
1315,16,119,9,1,KGID00001315,Barkha,1987-06-14,F,B-,0,2016-07-01
1316,16,120,11,2,KGID00001316,Lila,1998-09-06,M,A-,0,2023-07-25
1317,16,120,10,4,KGID00001317,Nilima,1980-04-03,M,A-,0,2007-07-26
1318,16,120,11,2,KGID00001318,Hamsini,1984-12-25,M,AB+,0,2007-05-11
1319,16,120,11,6,KGID00001319,Charles,1972-04-14,F,AB+,0,2016-09-23
1320,16,120,11,6,KGID00001320,Gaurika,1970-02-24,F,O+,0,1998-08-29
1321,16,120,11,9,KGID00001321,Dominic,1998-05-28,M,O+,0,2024-12-17
1322,16,120,9,9,KGID00001322,Forum,1968-06-04,F,B+,0,2020-10-20
1323,16,120,11,6,KGID00001323,Girindra,1979-12-29,F,B-,0,2002-05-16
1324,16,120,11,8,KGID00001324,Libni,1988-07-14,F,O-,0,2013-02-08
1325,16,121,11,5,KGID00001325,Bhanumati,1991-05-09,F,A-,0,2017-02-17
1326,16,121,11,2,KGID00001326,Zayyan,1982-01-10,F,A-,0,2021-12-16
1327,16,121,11,1,KGID00001327,Mason,1975-05-29,M,AB+,0,2021-10-21
1328,16,121,11,9,KGID00001328,Gauri,1968-06-24,F,B+,0,2009-01-07
1329,16,121,11,2,KGID00001329,Finn,1998-05-11,M,B-,0,2024-12-20
1330,16,121,11,9,KGID00001330,Lohit,2000-01-13,F,B-,0,2023-05-21
1331,16,121,11,8,KGID00001331,Inaya,1991-09-09,F,B-,0,2012-12-12
1332,16,121,10,6,KGID00001332,Dayita,1973-12-24,F,O+,0,2017-01-16
1333,16,121,9,4,KGID00001333,Manya,1973-01-29,F,A-,0,2009-02-28
1334,16,121,11,1,KGID00001334,Kai,1979-11-16,F,O+,0,2009-07-22
1335,16,121,10,1,KGID00001335,Frado,1996-11-03,F,O-,0,2022-10-13
1336,16,121,7,5,KGID00001336,Dayita,1988-08-25,M,A+,0,2016-05-15
1337,16,122,11,7,KGID00001337,Krisha,1968-05-25,M,A-,0,1994-07-19
1338,16,122,11,8,KGID00001338,Falguni,1986-06-04,M,AB+,0,2009-10-11
1339,16,122,10,7,KGID00001339,Joshua,1981-06-04,F,AB+,0,2018-05-08
1340,16,122,11,3,KGID00001340,Girik,1987-09-16,M,O+,1,2011-08-18
1341,16,122,11,2,KGID00001341,Pallavi,1999-10-24,M,A+,0,2021-02-10
1342,16,122,11,1,KGID00001342,Yashoda,1982-11-09,M,B-,0,2023-03-17
1343,16,122,11,7,KGID00001343,Janaki,1979-12-03,M,O-,0,2005-04-30
1344,16,122,11,7,KGID00001344,Andrew,1982-07-28,M,O+,0,2019-11-05
1345,16,122,11,3,KGID00001345,Janani,1968-12-12,M,A+,0,1995-08-29
1346,16,122,9,7,KGID00001346,Dayamai,1998-06-05,F,A+,0,2022-11-02
1347,16,123,10,4,KGID00001347,Pranit,1971-09-15,M,B+,0,2011-03-29
1348,16,123,11,7,KGID00001348,Tanish,1979-10-27,M,A-,0,2011-02-04
1349,16,123,11,3,KGID00001349,Harita,1976-02-16,M,B+,0,2005-06-19
1350,16,123,10,7,KGID00001350,Vedika,1976-08-14,M,B-,0,2003-07-24
1351,16,123,8,5,KGID00001351,Rehaan,1986-04-09,F,B-,0,2018-10-10
1352,16,123,11,7,KGID00001352,Upkaar,1970-10-02,F,AB+,0,2013-11-14
1353,16,123,10,7,KGID00001353,Laksh,1983-09-30,M,A+,0,2019-12-17
1354,16,123,7,4,KGID00001354,Mohammed,1997-08-16,M,AB+,0,2021-08-10
1355,16,123,8,8,KGID00001355,Faras,1976-04-16,M,AB+,0,2008-04-26
1356,16,123,11,6,KGID00001356,Chakrika,1998-08-20,M,AB-,0,2020-06-17
1357,16,123,11,4,KGID00001357,Harrison,1995-02-15,F,B-,0,2020-03-02
1358,16,123,8,2,KGID00001358,Yashica,1972-10-08,M,B-,0,1998-11-08
1359,16,124,11,6,KGID00001359,Baljiwan,1971-05-11,M,O-,0,2016-07-08
1360,16,124,9,1,KGID00001360,Gayathri,2000-05-01,M,O+,0,2021-11-11
1361,16,124,10,6,KGID00001361,Karan,2002-01-23,F,O-,0,2024-07-27
1362,16,124,8,8,KGID00001362,Krisha,1987-07-25,M,A+,0,2009-07-08
1363,16,124,10,1,KGID00001363,Mitesh,1973-10-13,F,A+,0,2006-12-29
1364,16,124,11,8,KGID00001364,Nicholas,2001-03-23,F,A-,0,2024-03-25
1365,16,124,11,7,KGID00001365,Pratyush,1985-03-25,M,AB+,0,2018-08-13
1366,16,124,7,1,KGID00001366,Noah,1993-08-26,F,O-,0,2016-06-11
1367,16,124,11,4,KGID00001367,Raksha,1979-08-11,M,AB+,0,2013-08-11
1368,16,124,9,4,KGID00001368,Caleb,1970-01-17,M,B+,0,2014-12-07
1369,16,124,10,1,KGID00001369,Nirja,1973-12-18,F,B-,0,2006-02-17
1370,16,124,9,6,KGID00001370,Janya,1973-03-18,F,AB-,0,1994-01-23
1371,16,124,11,3,KGID00001371,Wazir,1992-08-21,M,AB+,0,2018-12-04
1372,16,124,8,4,KGID00001372,Sachi,1968-06-19,F,AB+,0,2005-12-12
1373,16,124,11,7,KGID00001373,Bhavani,1992-02-08,F,AB+,0,2015-05-22
1374,16,125,11,4,KGID00001374,Saumya,1977-03-31,M,B-,0,2017-11-01
1375,16,125,11,3,KGID00001375,Vivaan,2001-10-09,M,O+,0,2024-03-20
1376,16,125,11,3,KGID00001376,William,1972-03-15,M,B+,0,2015-04-01
1377,16,125,11,5,KGID00001377,Dayamai,2000-09-20,M,B+,0,2022-01-05
1378,16,125,11,2,KGID00001378,Upasna,1998-10-31,M,O+,0,2021-02-08
1379,16,125,11,9,KGID00001379,Rishi,1986-01-20,M,A+,0,2009-04-01
1380,16,125,10,1,KGID00001380,Jhalak,1968-12-05,F,A+,0,1994-12-08
1381,16,125,11,1,KGID00001381,Ridhi,1980-01-03,F,A+,0,2007-05-26
1382,16,125,8,2,KGID00001382,Triya,2001-01-07,M,O-,0,2023-11-25
1383,16,125,11,6,KGID00001383,Baghyawati,1975-04-26,M,B-,0,2009-10-15
1384,16,125,11,2,KGID00001384,Lavanya,1996-02-23,M,A+,0,2023-02-05
1385,16,125,10,3,KGID00001385,Yadavi,1990-12-12,M,B-,0,2020-04-25
1386,16,125,11,5,KGID00001386,Omya,1974-08-11,M,O+,0,2010-11-06
1387,16,125,11,3,KGID00001387,Neel,1973-01-15,T,B-,0,2016-01-23
1388,16,125,11,6,KGID00001388,Ryan,1984-01-11,M,A-,0,2006-09-17
1389,16,125,11,9,KGID00001389,Lakshit,1975-12-27,M,B+,0,2015-03-24
1390,16,125,9,5,KGID00001390,Zashil,1997-12-06,M,A-,0,2021-05-20
1391,16,125,11,2,KGID00001391,Charles,1984-07-22,F,B+,0,2010-12-15
1392,17,127,10,8,KGID00001392,Vasana,1985-07-09,F,A-,0,2016-01-08
1393,17,127,11,2,KGID00001393,Kamya,1980-06-28,M,B+,0,2007-06-29
1394,17,127,10,7,KGID00001394,Harshil,1982-04-28,M,O+,0,2014-01-31
1395,17,127,11,4,KGID00001395,Zaitra,1974-03-14,M,O-,0,2024-05-02
1396,17,127,11,7,KGID00001396,Jeet,1992-01-20,M,O+,0,2018-03-01
1397,17,127,11,2,KGID00001397,Bhavani,2001-07-25,M,A+,0,2023-03-26
1398,17,127,11,8,KGID00001398,Fiyaz,1984-04-03,F,A-,0,2017-07-11
1399,17,127,10,5,KGID00001399,Naveen,2002-12-05,M,O+,0,2023-05-23
1400,17,127,11,3,KGID00001400,Anjali,1970-07-04,M,B+,0,2024-07-04
1401,17,127,7,1,KGID00001401,Shivani,1987-01-19,F,A-,0,2016-05-02
1402,17,128,11,6,KGID00001402,Yochana,1969-05-09,M,B-,0,1996-08-03
1403,17,128,11,3,KGID00001403,Manan,1986-09-06,M,B+,0,2010-05-11
1404,17,128,11,7,KGID00001404,Rajeshri,1981-06-08,F,O-,0,2023-02-03
1405,17,128,11,3,KGID00001405,Gavin,1980-11-11,M,A+,0,2005-12-28
1406,17,128,9,7,KGID00001406,Tristan,1975-03-12,F,O-,0,1996-06-27
1407,17,128,11,5,KGID00001407,Shravya,1993-08-29,F,O+,0,2019-08-18
1408,17,128,10,7,KGID00001408,Ikshita,1972-02-15,F,B+,0,2016-05-24
1409,17,128,11,7,KGID00001409,Avi,1970-07-06,M,A-,0,2000-10-26
1410,17,128,11,7,KGID00001410,Oeshi,1982-01-18,F,B+,0,2017-08-21
1411,17,128,10,5,KGID00001411,Chatresh,1987-01-11,M,A-,0,2012-05-14
1412,17,128,11,4,KGID00001412,Meghana,1983-01-18,M,A-,0,2004-08-17
1413,17,128,11,4,KGID00001413,Yadavi,2001-12-07,M,A+,0,2023-09-26
1414,17,128,8,1,KGID00001414,Kashvi,1993-07-28,M,O-,0,2020-05-02
1415,17,128,10,6,KGID00001415,Warinder,1981-11-04,F,O+,0,2002-05-19
1416,17,128,10,6,KGID00001416,Libni,1985-07-10,F,A-,0,2022-04-11
1417,17,128,11,9,KGID00001417,Finn,1990-08-03,F,B+,0,2013-04-07
1418,17,128,11,1,KGID00001418,Kavya,1989-05-24,M,B+,0,2023-02-25
1419,17,129,11,4,KGID00001419,Udarsh,1972-03-08,F,B+,0,2003-05-23
1420,17,129,9,9,KGID00001420,Ayaan,1990-07-02,F,AB-,0,2022-07-31
1421,17,129,9,7,KGID00001421,Eiravati,1981-01-17,M,O+,0,2018-03-01
1422,17,129,11,3,KGID00001422,Hardik,1995-03-23,M,O-,0,2016-11-03
1423,17,129,7,9,KGID00001423,Gautami,2002-05-17,F,A-,0,2023-11-13
1424,17,129,11,3,KGID00001424,Madhav,1975-08-12,M,AB-,0,2009-04-05
1425,17,129,8,8,KGID00001425,Laksh,1999-11-17,M,O-,0,2024-04-29
1426,17,129,11,3,KGID00001426,Balvan,1987-10-30,F,O-,0,2022-08-02
1427,17,129,11,3,KGID00001427,Bhavini,1985-12-25,M,AB-,0,2015-03-05
1428,17,130,11,1,KGID00001428,Urmi,1988-03-10,F,A+,0,2014-11-24
1429,17,130,10,3,KGID00001429,Liam,1993-02-26,F,AB+,0,2014-02-02
1430,17,130,11,7,KGID00001430,Upasna,1971-04-10,F,A-,0,2002-01-02
1431,17,130,11,2,KGID00001431,Saumya,1992-01-02,M,A-,0,2023-06-06
1432,17,130,11,4,KGID00001432,Abdul,2002-06-17,M,A-,0,2024-03-19
1433,17,130,11,8,KGID00001433,Fariq,1989-10-24,M,O-,0,2014-10-08
1434,17,130,9,4,KGID00001434,Anirudh,1989-01-29,M,A+,0,2013-04-07
1435,17,130,11,7,KGID00001435,Aahana,1970-10-19,F,B-,0,2007-03-20
1436,17,130,11,7,KGID00001436,Tanveer,2002-01-11,M,B+,0,2024-12-01
1437,17,130,8,5,KGID00001437,Mason,1986-03-03,F,O-,0,2008-10-31
1438,17,130,11,3,KGID00001438,Pallavi,1998-01-14,F,A-,0,2021-11-28
1439,17,130,11,3,KGID00001439,Indrajit,2001-10-14,M,O+,0,2023-09-01
1440,17,130,11,6,KGID00001440,Bhavya,1975-03-17,F,O+,0,2015-08-05
1441,17,130,11,2,KGID00001441,Wazir,1994-10-14,F,B+,0,2017-03-24
1442,17,130,11,1,KGID00001442,Charvi,2000-12-09,M,O-,0,2022-10-11
1443,17,130,11,7,KGID00001443,Jairaj,1982-03-12,M,A+,0,2005-07-19
1444,17,130,11,8,KGID00001444,Champak,1973-08-21,F,A-,0,2022-06-15
1445,17,130,11,9,KGID00001445,William,1976-06-01,F,O+,0,2015-11-07
1446,18,132,11,6,KGID00001446,Oni,1998-06-27,F,A+,0,2019-02-28
1447,18,132,10,8,KGID00001447,Tanvi,1973-08-05,M,AB-,0,2016-05-22
1448,18,132,11,2,KGID00001448,Dev,1991-06-20,F,O-,0,2019-07-14
1449,18,132,9,9,KGID00001449,Indrajit,1994-09-07,M,AB+,0,2016-10-28
1450,18,132,11,5,KGID00001450,Xalak,1987-08-16,F,A-,0,2022-03-22
1451,18,132,11,1,KGID00001451,Amol,1972-08-27,M,O+,0,1997-01-08
1452,18,132,11,2,KGID00001452,Yutika,1995-12-25,F,A+,0,2022-02-09
1453,18,132,11,8,KGID00001453,Wyatt,1977-07-03,M,A-,0,2007-12-31
1454,18,132,11,8,KGID00001454,Maanas,1973-07-31,M,O+,1,2009-09-23
1455,18,132,10,5,KGID00001455,Bishakha,1978-01-16,M,AB+,0,2021-10-07
1456,18,132,11,4,KGID00001456,Pushti,1986-08-08,M,O+,0,2022-02-06
1457,18,133,9,9,KGID00001457,Aarav,1984-10-17,F,AB-,0,2023-11-10
1458,18,133,11,9,KGID00001458,Ira,1987-04-16,F,B-,0,2013-06-04
1459,18,133,10,7,KGID00001459,Wridesh,1970-04-25,M,O+,0,2016-12-02
1460,18,133,9,3,KGID00001460,Omaja,1982-04-09,M,A-,0,2014-08-08
1461,18,133,9,7,KGID00001461,Rachit,1973-04-23,F,AB+,0,2022-04-29
1462,18,133,9,2,KGID00001462,Frederick,1982-06-18,M,O+,1,2007-07-28
1463,18,133,11,9,KGID00001463,Jalsa,1974-11-12,F,A-,0,1996-03-31
1464,18,133,7,8,KGID00001464,Ekansh,2000-12-06,F,AB-,0,2021-09-25
1465,18,134,11,9,KGID00001465,Yashica,1981-04-26,F,O+,0,2010-09-11
1466,18,134,11,3,KGID00001466,Yashica,1980-05-02,F,A-,0,2004-09-21
1467,18,134,11,3,KGID00001467,Anmol,1973-07-03,M,B+,0,1998-10-21
1468,18,134,11,4,KGID00001468,Madhavi,1984-03-18,M,O-,0,2023-10-21
1469,18,134,11,2,KGID00001469,Upma,1989-10-28,M,O+,0,2024-01-13
1470,18,134,10,3,KGID00001470,Caleb,1988-03-23,M,B+,0,2012-08-12
1471,18,134,11,6,KGID00001471,Lila,1969-05-30,T,O-,0,1995-04-05
1472,18,134,11,9,KGID00001472,Kashvi,1968-03-23,F,A-,0,1997-02-08
1473,18,134,7,9,KGID00001473,Zehaan,1969-01-12,F,B-,0,2013-03-27
1474,18,134,8,6,KGID00001474,Amol,1977-09-24,M,A-,0,1999-04-29
1475,18,134,11,8,KGID00001475,Ishanvi,1980-01-02,M,A-,0,2013-04-11
1476,18,134,11,8,KGID00001476,Ekansh,1981-03-15,M,O+,0,2022-12-14
1477,18,134,10,7,KGID00001477,Hemani,1976-11-16,M,AB+,0,2009-08-11
1478,18,134,9,7,KGID00001478,Wridesh,2000-05-22,F,O+,0,2023-09-27
1479,18,134,10,2,KGID00001479,Hemang,1982-04-19,M,O+,0,2016-12-20
1480,18,134,10,8,KGID00001480,Gaurangi,1996-05-19,M,A+,0,2017-09-21
1481,18,134,10,9,KGID00001481,Kiaan,1986-05-20,M,A+,0,2013-08-01
1482,18,134,11,6,KGID00001482,Chaitanya,1987-04-06,M,B-,0,2012-03-03
1483,18,135,9,1,KGID00001483,Indira,1982-02-07,M,A+,0,2005-09-28
1484,18,135,9,6,KGID00001484,Hamsini,1993-06-15,F,A-,0,2022-12-02
1485,18,135,11,2,KGID00001485,Parth,1991-08-26,M,A-,0,2016-11-16
1486,18,135,11,6,KGID00001486,Ucchal,1998-08-07,F,B-,0,2023-11-18
1487,18,135,11,5,KGID00001487,Varenya,1990-05-14,M,A-,0,2012-01-19
1488,18,135,11,4,KGID00001488,Qabil,1994-07-08,M,AB+,1,2019-04-18
1489,18,135,11,8,KGID00001489,Krishna,1993-10-29,M,O+,0,2014-01-20
1490,18,135,11,6,KGID00001490,Dev,1991-08-30,F,A-,0,2012-11-16
1491,18,135,11,5,KGID00001491,Tanvi,1986-08-14,M,AB-,0,2023-03-22
1492,18,135,11,1,KGID00001492,Balhaar,1982-01-18,M,O-,0,2014-01-28
1493,18,135,11,2,KGID00001493,Chaaya,1973-06-12,M,A+,0,2010-10-10
1494,18,135,9,7,KGID00001494,Saksham,1982-06-25,M,A-,0,2022-04-27
1495,18,135,11,9,KGID00001495,Caleb,1984-07-18,F,A+,0,2023-04-22
1496,18,136,8,5,KGID00001496,Ryan,1981-08-25,M,O+,0,2005-05-14
1497,18,136,9,8,KGID00001497,Benjamin,1974-03-07,M,AB-,0,2021-03-04
1498,18,136,11,8,KGID00001498,Diya,1986-07-16,F,B-,0,2021-04-14
1499,18,136,11,8,KGID00001499,Dayita,1980-08-01,M,AB+,0,2015-06-11
1500,18,136,11,4,KGID00001500,Yutika,1983-11-01,F,B-,0,2016-07-11
1501,18,136,8,4,KGID00001501,Mitali,1990-03-09,M,B-,0,2012-05-08
1502,18,136,10,6,KGID00001502,Urvashi,1989-11-15,M,AB-,0,2012-05-06
1503,18,136,10,3,KGID00001503,Zehaan,1988-05-13,F,A-,0,2023-09-13
1504,18,137,11,9,KGID00001504,Balhaar,1985-04-18,M,O+,0,2016-02-24
1505,18,137,10,2,KGID00001505,Rayaan,1975-05-14,M,A-,0,2009-10-11
1506,18,137,10,5,KGID00001506,Bhavika,1988-09-02,M,O-,0,2013-03-13
1507,18,137,8,6,KGID00001507,Ishanvi,1992-09-07,M,B+,0,2014-11-20
1508,18,137,11,8,KGID00001508,Champak,1982-12-20,M,A-,0,2004-03-11
1509,18,137,10,5,KGID00001509,Garima,1986-12-15,M,B+,0,2011-05-08
1510,18,137,11,7,KGID00001510,Anjali,1990-02-21,M,A+,0,2022-08-19
1511,18,137,11,1,KGID00001511,Jeet,1977-11-06,F,AB+,0,2003-03-03
1512,18,137,11,7,KGID00001512,Jhalak,1980-05-10,M,A-,0,2011-02-28
1513,18,137,11,8,KGID00001513,Rajeshri,1999-01-10,M,B-,0,2021-07-03
1514,18,137,10,1,KGID00001514,Mugdha,1994-09-30,M,O-,0,2018-03-25
1515,18,138,9,3,KGID00001515,Ria,1998-07-26,M,O-,0,2019-10-12
1516,18,138,7,6,KGID00001516,Libni,1989-04-15,M,AB+,0,2019-08-07
1517,18,138,9,6,KGID00001517,Harinakshi,2002-02-07,F,A+,0,2023-01-10
1518,18,138,10,1,KGID00001518,Rachit,1972-11-27,M,AB+,0,1995-01-11
1519,18,138,11,2,KGID00001519,Watika,1975-07-04,M,AB-,0,2002-07-29
1520,18,138,11,8,KGID00001520,Widisha,1992-06-23,M,O-,1,2018-10-10
1521,18,138,10,9,KGID00001521,Jhalak,1999-11-09,F,O-,0,2021-11-14
1522,18,138,11,1,KGID00001522,Zilmil,2000-08-31,M,O+,0,2024-08-03
1523,18,138,11,8,KGID00001523,Amara,1974-05-09,M,O+,0,2011-01-09
1524,18,138,11,2,KGID00001524,Fitan,1976-09-10,F,O-,0,2013-12-12
1525,18,138,11,6,KGID00001525,Panini,1975-11-06,F,O+,0,2007-11-25
1526,19,140,10,9,KGID00001526,Farhan,1969-11-04,F,A-,0,2015-12-30
1527,19,140,11,2,KGID00001527,Qushi,1983-07-26,F,O-,0,2010-06-20
1528,19,140,9,9,KGID00001528,Pranit,1998-07-18,F,B+,0,2020-09-07
1529,19,140,10,8,KGID00001529,Chaaya,1981-03-21,M,AB+,0,2002-09-13
1530,19,140,9,1,KGID00001530,Ekani,1989-11-27,M,A+,0,2016-11-10
1531,19,140,9,9,KGID00001531,Harshil,1980-09-15,M,A-,0,2023-07-09
1532,19,140,9,7,KGID00001532,Fariq,2000-11-18,M,A-,0,2022-02-07
1533,19,140,7,7,KGID00001533,Falak,1983-11-28,M,A-,0,2009-07-30
1534,19,140,11,3,KGID00001534,Chakrika,1994-10-12,M,AB-,0,2018-06-26
1535,19,140,9,5,KGID00001535,Damini,2002-06-08,M,B-,0,2023-07-24
1536,19,140,8,8,KGID00001536,Sanaya,1993-06-02,M,O+,0,2024-05-25
1537,19,140,11,9,KGID00001537,Pooja,1972-04-22,M,AB-,0,1999-03-21
1538,19,141,11,7,KGID00001538,Ojas,1989-01-03,M,O+,0,2017-12-11
1539,19,141,11,7,KGID00001539,Sachi,1969-03-08,M,B+,0,2024-05-24
1540,19,141,10,6,KGID00001540,Indali,1978-11-19,M,AB+,0,2021-12-22
1541,19,141,11,1,KGID00001541,Sanya,1973-08-25,M,O-,0,2012-01-28
1542,19,141,8,6,KGID00001542,Brijesh,1980-02-13,M,AB+,0,2005-10-20
1543,19,141,11,9,KGID00001543,Ira,1970-09-24,F,A+,0,1996-06-12
1544,19,141,11,8,KGID00001544,Radhika,1993-03-18,M,B+,0,2022-04-21
1545,19,141,10,4,KGID00001545,Anvi,1968-04-15,M,A+,0,2011-10-03
1546,19,141,11,4,KGID00001546,Dakshesh,1991-04-26,M,O-,0,2014-03-04
1547,19,141,11,2,KGID00001547,Falan,1985-07-11,M,O-,0,2007-04-01
1548,19,141,11,8,KGID00001548,Nidra,1992-07-10,F,A-,0,2018-11-03
1549,19,141,11,4,KGID00001549,Januja,1976-04-15,M,B-,0,2003-05-11
1550,19,141,10,8,KGID00001550,Yochana,1997-12-10,M,AB+,0,2019-02-14
1551,19,141,11,7,KGID00001551,Nathaniel,1972-10-24,F,B+,0,2013-10-24
1552,19,141,11,1,KGID00001552,Azaan,1993-04-23,M,A+,0,2018-05-15
1553,19,141,11,1,KGID00001553,Luke,1995-10-22,F,AB-,0,2020-12-25
1554,19,141,11,5,KGID00001554,Raksha,2000-06-07,M,B+,0,2023-07-28
1555,19,141,11,6,KGID00001555,Bakhshi,1990-07-28,F,O+,0,2015-09-23
1556,19,142,11,6,KGID00001556,Jonathan,1983-10-13,M,B+,0,2018-09-17
1557,19,142,11,2,KGID00001557,Ekalinga,1981-08-03,F,O-,0,2019-09-03
1558,19,142,11,9,KGID00001558,Warinder,1997-07-23,F,AB+,0,2020-01-09
1559,19,142,10,7,KGID00001559,Jeevika,1994-01-18,M,A+,0,2018-11-26
1560,19,142,9,2,KGID00001560,Janaki,1972-04-30,M,O-,0,2022-11-04
1561,19,142,9,2,KGID00001561,Leela,2002-08-14,F,B+,0,2023-08-31
1562,19,142,10,1,KGID00001562,Bachittar,1986-11-04,M,A-,0,2008-06-11
1563,19,142,11,1,KGID00001563,Mitesh,1987-10-22,F,AB-,0,2016-05-24
1564,19,142,11,9,KGID00001564,Shivani,1973-12-22,M,AB+,0,2022-08-05
1565,19,142,11,3,KGID00001565,Kamala,1978-02-11,M,B-,0,2008-01-10
1566,19,143,11,4,KGID00001566,Kamya,1997-12-29,M,B+,0,2019-01-30
1567,19,143,10,9,KGID00001567,Sachi,1986-04-21,F,AB-,0,2019-09-30
1568,19,143,11,9,KGID00001568,Faraj,2000-09-01,M,B-,0,2024-08-08
1569,19,143,11,9,KGID00001569,Laksh,1983-10-17,F,A-,0,2011-12-30
1570,19,143,11,2,KGID00001570,Jeevika,1971-03-07,M,AB+,0,2017-07-12
1571,19,143,11,9,KGID00001571,Mitali,1970-04-23,M,B-,0,2017-12-24
1572,19,143,10,6,KGID00001572,Dipta,1979-04-11,M,B+,0,2017-07-06
1573,19,143,8,9,KGID00001573,Arya,1993-10-22,F,AB+,0,2016-09-15
1574,20,145,11,8,KGID00001574,Zaid,1972-12-21,F,AB+,0,2019-02-22
1575,20,145,7,4,KGID00001575,Ishaan,1986-11-26,M,A+,0,2012-11-07
1576,20,145,11,1,KGID00001576,Atharv,2000-12-01,M,A-,0,2022-11-07
1577,20,145,11,1,KGID00001577,Quincy,1995-05-13,M,A-,0,2023-11-19
1578,20,145,11,9,KGID00001578,Xalak,1995-06-22,M,B+,0,2016-11-26
1579,20,145,8,9,KGID00001579,Zarna,1969-08-06,M,AB-,0,2012-04-11
1580,20,145,10,1,KGID00001580,Lila,1978-03-20,M,B-,0,1999-12-18
1581,20,145,11,9,KGID00001581,Jacob,1998-08-03,M,O+,0,2019-03-16
1582,20,146,11,3,KGID00001582,Adweta,1987-02-23,M,A-,0,2020-04-28
1583,20,146,11,4,KGID00001583,Abha,1984-06-29,M,A+,0,2012-11-21
1584,20,146,8,7,KGID00001584,Sanaya,1968-06-13,F,A+,0,2000-03-10
1585,20,146,7,1,KGID00001585,Tanish,2000-04-15,M,B+,0,2022-05-27
1586,20,146,10,4,KGID00001586,Bhavika,1982-02-02,T,B+,0,2010-11-04
1587,20,146,11,2,KGID00001587,Vritti,1973-06-28,M,B-,0,2023-06-15
1588,20,146,11,4,KGID00001588,Ryan,1984-01-05,M,AB+,0,2024-04-05
